epoch,train_loss,val_loss
1,0.135335816942245,0.11889733912518424
2,0.09717064824922161,0.10400507164044973
3,0.08970640626694332,0.09901272417148099
4,0.08426389307356633,0.09962241695581997
5,0.07992663852287644,0.09765134731402797
6,0.07586067068033361,0.10038728212570622
7,0.07293866278705205,0.09792338640694201
8,0.06909158223587972,0.10322223311412508
9,0.06602994568449966,0.1102043057445192
10,0.06283328133192265,0.1074662157164438
