period_id,time_idx,hour,minute,observation_datetime,temperature_f,dew_point_f,humidity_pct,wind_speed_mph,pressure_in,source_url,wind_dir_missing,wind_dir_sin,wind_dir_cos,cond_fair,cond_cloudy,cond_partly_cloudy,cond_mostly_cloudy,cond_rain,cond_drizzle,cond_shower,cond_thunder,cond_fog,cond_mist,cond_haze,cond_smoke,cond_dust,cond_windy,cond_heavy,cond_light,cond_vicinity,hour_sin,hour_cos,minute_sin,minute_cos,day_of_year_sin,day_of_year_cos
2014-01,0.0,0.0,30.0,2014-01-01 00:30:00,77.0,64.0,65.0,5.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,0.70710677,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305262,0.9914449,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,1.0,1.0,30.0,2014-01-01 01:30:00,79.0,66.0,65.0,5.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,0.38268343,0.9238795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38268346,0.9238795,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,2.0,2.0,30.0,2014-01-01 02:30:00,68.0,63.0,83.0,0.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6087615,0.7933533,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,3.0,3.0,30.0,2014-01-01 03:30:00,68.0,63.0,83.0,2.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-0.9238795,0.38268343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7933534,0.60876137,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,4.0,4.0,30.0,2014-01-01 04:30:00,72.0,68.0,88.0,3.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-0.70710677,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9238795,0.38268346,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,5.0,4.0,59.0,2014-01-01 04:59:00,72.0,68.0,88.0,3.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-1.0,-1.8369701e-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96478736,0.26303113,-0.104528174,0.9945219,0.017201576,0.99985206
2014-01,6.0,5.0,30.0,2014-01-01 05:30:00,70.0,66.0,88.0,2.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-1.0,-1.8369701e-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914449,0.13052613,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,7.0,6.0,5.0,2014-01-01 06:05:00,70.0,66.0,88.0,0.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999762,-0.021815043,0.5,0.8660254,0.017201576,0.99985206
2014-01,8.0,6.0,30.0,2014-01-01 06:30:00,72.0,68.0,88.0,2.0,29.64,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914449,-0.13052621,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,9.0,7.0,30.0,2014-01-01 07:30:00,77.0,70.0,78.0,3.0,29.67,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92387956,-0.3826834,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,10.0,8.0,30.0,2014-01-01 08:30:00,79.0,70.0,74.0,2.0,29.64,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-0.38268343,0.9238795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7933533,-0.6087615,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,11.0,9.0,30.0,2014-01-01 09:30:00,82.0,70.0,66.0,7.0,29.64,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-1.0,-1.8369701e-16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6087615,-0.7933533,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,12.0,10.0,30.0,2014-01-01 10:30:00,84.0,70.0,62.0,7.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-1.0,-1.8369701e-16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38268328,-0.9238796,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,13.0,11.0,30.0,2014-01-01 11:30:00,88.0,68.0,52.0,9.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-1.0,-1.8369701e-16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13052632,-0.9914448,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,14.0,12.0,30.0,2014-01-01 12:30:00,90.0,68.0,49.0,9.0,29.58,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-1.0,-1.8369701e-16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13052626,-0.9914448,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,15.0,13.0,30.0,2014-01-01 13:30:00,91.0,68.0,46.0,12.0,29.58,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-0.70710677,0.70710677,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38268366,-0.92387944,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,16.0,14.0,30.0,2014-01-01 14:30:00,91.0,68.0,46.0,6.0,29.58,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60876137,-0.7933534,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,17.0,15.0,30.0,2014-01-01 15:30:00,91.0,66.0,43.0,7.0,29.55,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-1.0,-1.8369701e-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79335326,-0.6087615,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,18.0,16.0,30.0,2014-01-01 16:30:00,91.0,68.0,46.0,6.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-0.70710677,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9238796,-0.38268313,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,19.0,17.0,30.0,2014-01-01 17:30:00,91.0,68.0,46.0,2.0,29.49,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-0.70710677,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9914449,-0.13052592,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,20.0,18.0,30.0,2014-01-01 18:30:00,90.0,68.0,49.0,3.0,29.49,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-0.9238795,-0.38268343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9914448,0.13052642,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,21.0,19.0,30.0,2014-01-01 19:30:00,86.0,68.0,55.0,5.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,-0.38268343,-0.9238795,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.92387944,0.38268358,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,22.0,20.0,30.0,2014-01-01 20:30:00,84.0,68.0,58.0,2.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79335326,0.6087615,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,23.0,21.0,30.0,2014-01-01 21:30:00,82.0,70.0,66.0,2.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,1.2246469e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60876137,0.7933534,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,24.0,22.0,30.0,2014-01-01 22:30:00,82.0,66.0,58.0,9.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,0.38268343,-0.9238795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38268343,0.92387956,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,25.0,22.0,55.0,2014-01-01 22:55:00,82.0,66.0,58.0,13.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,0.38268343,-0.9238795,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2798289,0.96004987,-0.49999976,0.86602557,0.017201576,0.99985206
2014-01,26.0,23.0,30.0,2014-01-01 23:30:00,79.0,57.0,47.0,3.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-1,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13052575,0.99144495,-8.742278e-08,-1.0,0.017201576,0.99985206
2014-01,27.0,0.0,4.0,2014-01-02 00:04:00,75.0,70.0,83.0,10.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.70710677,-0.70710677,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017452408,0.9998477,0.40673664,0.9135454,0.03439806,0.9994082
2014-01,28.0,0.0,30.0,2014-01-02 00:30:00,72.0,72.0,100.0,6.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.9238795,-0.38268343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305262,0.9914449,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,29.0,1.0,30.0,2014-01-02 01:30:00,73.0,70.0,88.0,3.0,29.49,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.38268343,-0.9238795,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38268346,0.9238795,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,30.0,2.0,0.0,2014-01-02 02:00:00,73.0,70.0,88.0,5.0,29.46,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.9238795,-0.38268343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.8660254,0.0,1.0,0.03439806,0.9994082
2014-01,31.0,2.0,30.0,2014-01-02 02:30:00,73.0,72.0,94.0,3.0,29.46,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.38268343,-0.9238795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6087615,0.7933533,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,32.0,2.0,56.0,2014-01-02 02:56:00,73.0,72.0,94.0,7.0,29.43,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.70710677,-0.70710677,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6946584,0.7193398,-0.4067365,0.91354555,0.03439806,0.9994082
2014-01,33.0,3.0,30.0,2014-01-02 03:30:00,73.0,72.0,94.0,12.0,29.43,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,1.2246469e-16,-1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7933534,0.60876137,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,34.0,3.0,50.0,2014-01-02 03:50:00,73.0,72.0,94.0,14.0,29.43,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,1.2246469e-16,-1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8433915,0.5372996,-0.86602545,0.4999999,0.03439806,0.9994082
2014-01,35.0,4.0,30.0,2014-01-02 04:30:00,68.0,63.0,83.0,14.0,29.46,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,1.2246469e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9238795,0.38268346,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,36.0,4.0,58.0,2014-01-02 04:58:00,68.0,64.0,88.0,17.0,29.46,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.38268343,-0.9238795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96363044,0.26723838,-0.20791176,0.97814757,0.03439806,0.9994082
2014-01,37.0,5.0,30.0,2014-01-02 05:30:00,64.0,59.0,83.0,16.0,29.43,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.70710677,-0.70710677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914449,0.13052613,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,38.0,5.0,50.0,2014-01-02 05:50:00,64.0,59.0,83.0,14.0,29.49,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-0.38268343,-0.9238795,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99904823,0.043619335,-0.86602545,0.4999999,0.03439806,0.9994082
2014-01,39.0,6.0,30.0,2014-01-02 06:30:00,66.0,64.0,94.0,8.0,29.49,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.70710677,-0.70710677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914449,-0.13052621,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,40.0,6.0,55.0,2014-01-02 06:55:00,66.0,64.0,94.0,18.0,29.49,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,1.2246469e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9713421,-0.23768589,-0.49999976,0.86602557,0.03439806,0.9994082
2014-01,41.0,7.0,30.0,2014-01-02 07:30:00,64.0,63.0,94.0,9.0,29.49,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,1.2246469e-16,-1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92387956,-0.3826834,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,42.0,8.0,0.0,2014-01-02 08:00:00,64.0,63.0,94.0,10.0,29.55,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,1.2246469e-16,-1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254,-0.50000006,0.0,1.0,0.03439806,0.9994082
2014-01,43.0,8.0,30.0,2014-01-02 08:30:00,63.0,61.0,94.0,9.0,29.55,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-0.70710677,-0.70710677,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7933533,-0.6087615,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,44.0,9.0,30.0,2014-01-02 09:30:00,63.0,61.0,94.0,3.0,29.58,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-0.9238795,-0.38268343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6087615,-0.7933533,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,45.0,9.0,52.0,2014-01-02 09:52:00,63.0,61.0,94.0,5.0,29.58,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-0.70710677,-0.70710677,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52991915,-0.84804815,-0.7431447,0.66913074,0.03439806,0.9994082
2014-01,46.0,10.0,30.0,2014-01-02 10:30:00,64.0,63.0,94.0,8.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.38268343,-0.9238795,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38268328,-0.9238796,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,47.0,11.0,3.0,2014-01-02 11:03:00,64.0,63.0,94.0,9.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,1.2246469e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24615322,-0.96923095,0.309017,0.95105654,0.03439806,0.9994082
2014-01,48.0,11.0,30.0,2014-01-02 11:30:00,63.0,61.0,94.0,10.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.9238795,-0.38268343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13052632,-0.9914448,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,49.0,12.0,30.0,2014-01-02 12:30:00,64.0,59.0,83.0,6.0,29.58,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-0.38268343,-0.9238795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13052626,-0.9914448,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,50.0,13.0,30.0,2014-01-02 13:30:00,66.0,61.0,83.0,8.0,29.58,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-0.70710677,-0.70710677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38268366,-0.92387944,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,51.0,14.0,30.0,2014-01-02 14:30:00,70.0,61.0,73.0,12.0,29.58,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-0.9238795,-0.38268343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60876137,-0.7933534,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,52.0,15.0,30.0,2014-01-02 15:30:00,73.0,59.0,61.0,8.0,29.55,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-0.9238795,-0.38268343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79335326,-0.6087615,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,53.0,16.0,30.0,2014-01-02 16:30:00,75.0,61.0,61.0,7.0,29.55,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-1.0,-1.8369701e-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9238796,-0.38268313,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,54.0,17.0,30.0,2014-01-02 17:30:00,77.0,57.0,50.0,9.0,29.55,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-0.9238795,-0.38268343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9914449,-0.13052592,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,55.0,18.0,30.0,2014-01-02 18:30:00,77.0,57.0,50.0,9.0,29.55,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-0.9238795,-0.38268343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9914448,0.13052642,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,56.0,19.0,30.0,2014-01-02 19:30:00,73.0,55.0,53.0,6.0,29.58,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-1.0,-1.8369701e-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.92387944,0.38268358,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,57.0,20.0,30.0,2014-01-02 20:30:00,68.0,55.0,64.0,3.0,29.58,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-1.0,-1.8369701e-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79335326,0.6087615,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,58.0,21.0,30.0,2014-01-02 21:30:00,68.0,55.0,64.0,7.0,29.61,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-1.0,-1.8369701e-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60876137,0.7933534,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,59.0,22.0,30.0,2014-01-02 22:30:00,64.0,52.0,64.0,9.0,29.64,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,-0.9238795,-0.38268343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38268343,0.92387956,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,60.0,23.0,15.0,2014-01-02 23:15:00,82.0,68.0,62.0,12.0,29.55,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.70710677,-0.70710677,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19509022,0.9807853,1.0,-4.371139e-08,0.03439806,0.9994082
2014-01,61.0,23.0,30.0,2014-01-02 23:30:00,75.0,70.0,83.0,9.0,29.55,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.70710677,-0.70710677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13052575,0.99144495,-8.742278e-08,-1.0,0.03439806,0.9994082
2014-01,62.0,23.0,36.0,2014-01-02 23:36:00,75.0,70.0,83.0,10.0,29.55,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.70710677,0.70710677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10452865,0.99452186,-0.5877853,-0.80901694,0.03439806,0.9994082
2014-01,63.0,23.0,46.0,2014-01-02 23:46:00,75.0,70.0,83.0,12.0,29.52,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-2,0.0,0.70710677,-0.70710677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061048497,0.9981348,-0.9945219,0.10452836,0.03439806,0.9994082
2014-01,64.0,0.0,30.0,2014-01-03 00:30:00,61.0,50.0,68.0,9.0,29.73,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,0.0,0.38268343,-0.9238795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305262,0.9914449,-8.742278e-08,-1.0,0.051584367,0.9986686
2014-01,65.0,1.0,30.0,2014-01-03 01:30:00,59.0,45.0,59.0,12.0,29.75,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,0.0,0.38268343,-0.9238795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38268346,0.9238795,-8.742278e-08,-1.0,0.051584367,0.9986686
2014-01,66.0,2.0,30.0,2014-01-03 02:30:00,57.0,46.0,67.0,7.0,29.75,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,0.0,0.38268343,-0.9238795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6087615,0.7933533,-8.742278e-08,-1.0,0.051584367,0.9986686
2014-01,67.0,3.0,30.0,2014-01-03 03:30:00,55.0,45.0,67.0,6.0,29.78,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,0.0,1.2246469e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7933534,0.60876137,-8.742278e-08,-1.0,0.051584367,0.9986686
2014-01,68.0,4.0,30.0,2014-01-03 04:30:00,54.0,48.0,82.0,0.0,29.81,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9238795,0.38268346,-8.742278e-08,-1.0,0.051584367,0.9986686
2014-01,69.0,5.0,30.0,2014-01-03 05:30:00,52.0,46.0,82.0,0.0,29.81,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914449,0.13052613,-8.742278e-08,-1.0,0.051584367,0.9986686
2014-01,70.0,6.0,30.0,2014-01-03 06:30:00,55.0,50.0,82.0,0.0,29.84,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914449,-0.13052621,-8.742278e-08,-1.0,0.051584367,0.9986686
2014-01,71.0,7.0,30.0,2014-01-03 07:30:00,61.0,45.0,55.0,7.0,29.9,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,0.0,1.2246469e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92387956,-0.3826834,-8.742278e-08,-1.0,0.051584367,0.9986686
2014-01,72.0,8.0,30.0,2014-01-03 08:30:00,63.0,41.0,45.0,14.0,29.93,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,0.0,1.2246469e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7933533,-0.6087615,-8.742278e-08,-1.0,0.051584367,0.9986686
2014-01,73.0,9.0,30.0,2014-01-03 09:30:00,64.0,43.0,45.0,14.0,29.93,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,0.0,0.38268343,-0.9238795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6087615,-0.7933533,-8.742278e-08,-1.0,0.051584367,0.9986686
2014-01,74.0,10.0,30.0,2014-01-03 10:30:00,66.0,43.0,43.0,10.0,29.96,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,0.0,1.2246469e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38268328,-0.9238796,-8.742278e-08,-1.0,0.051584367,0.9986686
2014-01,75.0,11.0,30.0,2014-01-03 11:30:00,68.0,46.0,46.0,7.0,29.96,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ/date/2014-1-3,0.0,1.2246469e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13052632,-0.9914448,-8.742278e-08,-1.0,0.051584367,0.9986686
