rank,horizon_step,gru_weight,lightgbm_weight,val_mae,val_rmse,val_mape,val_r2
283,3,0.04,0.96,2.0296696327350556,2.7205204393145532,3.44018208378433,0.9552401392577624
284,3,0.85,0.15000000000000002,2.0318575285019307,2.7463446423785562,3.446164373292868,0.9543863513011217
285,3,0.03,0.97,2.032300297732562,2.723508596872232,3.4444406852053757,0.9551417588391251
286,3,0.86,0.14,2.0345659398887013,2.7499386127326253,3.4506572713791774,0.9542668896983699
287,3,0.02,0.98,2.03499425740717,2.7265740362952067,3.4488095732038473,0.955040721810471
288,3,0.87,0.13,2.0373224089630355,2.753607658060195,3.455231068786414,0.9541447714856011
289,3,0.01,0.99,2.0377458798096297,2.7297164972236216,3.4532832953645682,0.9549370281717998
290,3,0.88,0.12,2.0401364499609675,2.757351478667735,3.459909292942071,0.9540199966628153
291,3,0.0,1.0,2.0405578682503536,2.7329357139683936,3.457856334737678,0.9548306779231117
292,3,0.89,0.10999999999999999,2.043007333200506,2.761169770395876,3.464688098818179,0.9538925652300126
293,3,0.9,0.09999999999999998,2.045925432235197,2.765062224731726,3.469546303206973,0.9537624771871931
294,3,0.91,0.08999999999999997,2.0488888260785165,2.7690285289216843,3.4744781822399617,0.9536297325343565
295,3,0.92,0.07999999999999996,2.051913816952075,2.773068366084668,3.4795056967474034,0.953494331271503
296,3,0.93,0.06999999999999995,2.054994258607022,2.777181415325666,3.4846254520409543,0.9533562733986326
297,3,0.9400000000000001,0.05999999999999994,2.0581314093550613,2.7813673518495405,3.489836168585881,0.9532155589157452
298,3,0.9500000000000001,0.04999999999999993,2.0613462989702085,2.7856258470749906,3.49517189304952,0.9530721878228409
299,3,0.96,0.040000000000000036,2.064636553431362,2.789956568748601,3.5006298150445105,0.9529261601199196
300,3,0.97,0.030000000000000027,2.067986751973708,2.794359181058899,3.5061859648304017,0.9527774758069814
301,3,0.98,0.020000000000000018,2.0713787221257554,2.798833344750331,3.511815047335149,0.9526261348840263
302,3,0.99,0.010000000000000009,2.0748161445945987,2.803378717237107,3.5175206459769406,0.9524721373510542
303,3,1.0,0.0,2.0783065147846003,2.8079949527168115,3.523319658121477,0.9523154832080651
304,4,0.48,0.52,2.2702369665988296,3.0368190055743707,3.8477507955046995,0.9442204864648283
305,4,0.49,0.51,2.2702584959885326,3.0372833146154474,3.8478224565550674,0.9442034285418639
306,4,0.47000000000000003,0.53,2.270276588478618,3.036447238499623,3.8477739165764255,0.9442341426736638
307,4,0.5,0.5,2.2703561952596325,3.037840123190005,3.8480187565838584,0.9441829689047707
308,4,0.46,0.54,2.2703984119884018,3.036168047385428,3.8479277073901126,0.9442443971683704
309,4,0.51,0.49,2.2705242641999894,3.038489380445932,3.8483279759205535,0.9441591075535487
310,4,0.45,0.55,2.270613174398921,3.0359814577718467,3.8482415546644626,0.9442512499489483
311,4,0.52,0.48,2.270772168119764,3.0392310271350405,3.8487652983089453,0.9441318444881979
312,4,0.44,0.56,2.2709072160767523,3.035887486733108,3.8486836539663143,0.9442547010153973
313,4,0.53,0.47,2.271097234036696,3.0400649956400434,3.8493250923117666,0.9441011797087181
314,4,0.43,0.5700000000000001,2.271269380239938,3.0358861428697943,3.8492354499940435,0.9442547503677174
315,4,0.54,0.45999999999999996,2.2714896326149123,3.0409912100052923,3.8499931554313993,0.9440671132151096
316,4,0.42,0.5800000000000001,2.2717073685598645,3.035977426304909,3.8499044959428934,0.9442513980059088
317,4,0.55,0.44999999999999996,2.2719602904470015,3.042009585971251,3.850789785410859,0.9440296450073723
318,4,0.41000000000000003,0.59,2.2722466347452284,3.0361613286838196,3.850740644813475,0.9442446439299713
319,4,0.56,0.43999999999999995,2.272480588906701,3.0431200310126583,3.851670315582123,0.943988775085506
320,4,0.4,0.6,2.2728689003968627,3.0364378331780784,3.8517085948167114,0.944234488139905
321,4,0.5700000000000001,0.42999999999999994,2.273059456627094,3.044322444380351,3.852642142221898,0.9439445034495111
322,4,0.39,0.61,2.273555748580932,3.036806914493124,3.852780801458728,0.9442209306357098
323,4,0.58,0.42000000000000004,2.273724642013637,3.045616717146693,3.853758250738728,0.9438968300993872
324,4,0.38,0.62,2.274335837099119,3.0372685388798404,3.854005142315569,0.9442039714173858
325,4,0.59,0.41000000000000003,2.2744753419515815,3.0470027322545707,3.855018896403838,0.9438457550351345
326,4,0.37,0.63,2.275193186898998,3.0378226641499806,3.8553535282878095,0.9441836104849329
327,4,0.6,0.4,2.2753065055303496,3.048480364569897,3.8564026608791426,0.943791278256753
328,4,0.36,0.64,2.27612838897626,3.0384692396954205,3.8568276261623313,0.9441598478383513
329,4,0.61,0.39,2.2762099842717824,3.0500494809375756,3.857901935528274,0.9437333997642426
330,4,0.35000000000000003,0.6499999999999999,2.2771249529389546,3.039208206511232,3.858401440615964,0.9441326834776408
331,4,0.62,0.38,2.2771828656097983,3.0517099402408663,3.859511809428052,0.9436721195576034
332,4,0.34,0.6599999999999999,2.278196072202927,3.0400394972225513,3.8600924920071242,0.9441021174028015
333,4,0.63,0.37,2.2782209321624216,3.0534615934640836,3.861230120483196,0.9436074376368353
334,4,0.64,0.36,2.2793408561366806,3.055304283758576,3.863084053205759,0.9435393540019384
335,4,0.33,0.6699999999999999,2.2793415067096867,3.040963036115211,3.861906294927311,0.9440681496138332
336,4,0.32,0.6799999999999999,2.2805379267209713,3.0419787391701,3.8638057741240748,0.9440307801107363
337,4,0.65,0.35,2.2805426383500578,3.0572378465119066,3.8650659264315483,0.9434678686529128
338,4,0.31,0.69,2.2818126916173926,3.043086514101226,3.865837999000072,0.9439900088935105
339,4,0.66,0.33999999999999997,2.281834955022621,3.0592621094201764,3.8671967381801666,0.9433929815897583
340,4,0.3,0.7,2.2831667280546,3.0442862603974303,3.86800172215478,0.9439458359621558
341,4,0.67,0.32999999999999996,2.283209269271069,3.0613768925634077,3.8694684638486487,0.9433146928124748
342,4,0.29,0.71,2.2845918107550567,3.04557786936771,3.8702740253161414,0.9438982613166722
343,4,0.68,0.31999999999999995,2.2846426362374372,3.0635820084839183,3.871831010653027,0.9432330023210627
344,4,0.28,0.72,2.286104607390083,3.0469612241901145,3.8726863934287223,0.9438472849570598
345,4,0.6900000000000001,0.30999999999999994,2.2861463394112302,3.0658772622676054,3.8743059517462672,0.9431479101155216
346,4,0.27,0.73,2.2877047017117964,3.0484361999641476,3.8752421245768582,0.9437929068833187
347,4,0.7000000000000001,0.29999999999999993,2.287712624839556,3.0682624516280583,3.8768779863332408,0.9430594161958518
348,4,0.71,0.29000000000000004,2.289327371316995,3.0707373669934253,3.87952515093152,0.942967520562053
349,4,0.26,0.74,2.289363859879736,3.0500026637666333,3.877895536138317,0.9437351270954487
350,4,0.72,0.28,2.2910158120583906,3.073301791595934,3.8822906470025123,0.9428722232141254
351,4,0.25,0.75,2.2910747818699893,3.0516604747109786,3.880635903621548,0.9436739455934499
352,4,0.73,0.27,2.2927784541004974,3.0759555015639957,3.8851767494147107,0.942773524152069
353,4,0.24,0.76,2.292842979090535,3.0534094840097827,3.883467647615519,0.9436093623773221
354,4,0.74,0.26,2.294605203361869,3.0786982660167954,3.888163091482108,0.9426714233758838
355,4,0.23,0.77,2.2946983576340085,3.055249535040716,3.8864476650178115,0.9435413774470656
356,4,0.75,0.25,2.296511380228416,3.081529847161277,3.891280430703503,0.9425659208855698
357,4,0.22,0.78,2.296618922227154,3.0571804634156146,3.889529058714719,0.9434699908026802
358,4,0.76,0.24,2.2984979598729165,3.0844500003914406,3.8945280347009192,0.9424570166811269
359,4,0.21,0.79,2.2986195935158626,3.0592020970527067,3.892743180569027,0.9433952024441661
360,4,0.77,0.22999999999999998,2.3005646786441716,3.087458474389847,3.897895823688944,0.9423447107625551
361,4,0.2,0.8,2.3006872658493593,3.0613142562519156,3.89606609562133,0.943317012371523
362,4,0.78,0.21999999999999997,2.3027057505788404,3.0905550112312485,3.901379806676793,0.9422290031298546
363,4,0.19,0.81,2.3028359413927095,3.063516753773143,3.8995267499735724,0.9432354205847512
364,4,0.79,0.20999999999999996,2.3049217551004104,3.0937393464882357,3.9049878684841324,0.9421098937830252
365,4,0.18,0.8200000000000001,2.3050681508994537,3.06580939491747,3.9031198733335173,0.9431504270838504
366,4,0.8,0.19999999999999996,2.3072080503294865,3.09701120933882,3.9087129597113255,0.941987382722067
367,4,0.17,0.83,2.307361737261225,3.068191977611193,3.906810325704674,0.9430620318688209
368,4,0.81,0.18999999999999995,2.3095664255280766,3.1003703226758437,3.912555423026476,0.94186146994698
369,4,0.16,0.84,2.309717021880388,3.0706642924926064,3.910598719322589,0.9429702349396625
370,4,0.8200000000000001,0.17999999999999994,2.3120029297964977,3.1038164032181266,3.9165283811613696,0.941732155457764
371,4,0.15,0.85,2.312143100833239,3.0732261230014504,3.9144987771140625,0.9428750362963754
372,4,0.8300000000000001,0.16999999999999993,2.3145293841605654,3.107349161623243,3.9206472055066346,0.9415994392544192
373,4,0.14,0.86,2.314631895202324,3.07587724547094,3.9185034687314593,0.9427764359389593
374,4,0.84,0.16000000000000003,2.317136034602648,3.110968302601845,3.9249024740002554,0.9414633213369457
375,4,0.13,0.87,2.3171531213984196,3.0786174292222883,3.9225624605246243,0.9426744338674145
376,4,0.12,0.88,2.319732388137597,3.0814464366616168,3.926718234601139,0.9425690300817406
377,4,0.85,0.15000000000000002,2.3198106194168777,3.1146735250334205,3.929270214804012,0.9413238017053432
378,4,0.11,0.89,2.3223826270809687,3.084364023379191,3.931002883118404,0.9424602245819381
379,4,0.86,0.14,2.322568313244391,3.118464522083391,3.9337719412899235,0.941180880359612
380,4,0.1,0.9,2.3250968313181453,3.087369938250863,3.9353946386738525,0.9423480173680068
381,4,0.87,0.13,2.3253825360420177,3.1223409813214587,3.938364364652027,0.9410345572997519
382,4,0.09,0.91,2.3278637204032058,3.090463923541639,3.9398749019942594,0.9422324084399466
383,4,0.88,0.12,2.328273573899106,3.126302584841089,3.943086356399625,0.940884832525763
384,4,0.08,0.92,2.33071537116052,3.09364571501127,3.9444944569378464,0.9421133977977575
385,4,0.89,0.10999999999999999,2.331250998077665,3.1303490093800517,3.9479474248235475,0.9407317060376453
386,4,0.07,0.9299999999999999,2.333618442718455,3.096915042021783,3.9491965563714664,0.9419909854414397
387,4,0.9,0.09999999999999998,2.3342937923272955,3.134479926441904,3.952912226111775,0.9405751778353987
388,4,0.06,0.94,2.3365827003416157,3.1002716276468325,3.953996831803957,0.9418651713709929
389,4,0.91,0.08999999999999997,2.337382297070869,3.1386950024183276,3.9579536232614254,0.9404152479190233
390,4,0.05,0.95,2.339603707092521,3.1037151887828034,3.958885490986842,0.9417359555864173
391,4,0.92,0.07999999999999996,2.3405311441940673,3.1429938987122306,3.9630972549330505,0.940251916288519
392,4,0.04,0.96,2.342691375518822,3.1072454362615414,3.9638830335296005,0.941603338087713
393,4,0.93,0.06999999999999995,2.343748495206422,3.1473762718614995,3.9683545448111914,0.940085182943886
394,4,0.03,0.97,2.345833255599272,3.1108620749646314,3.9689732181240855,0.9414673188748798
395,4,0.9400000000000001,0.05999999999999994,2.3470375574115128,3.151841773663338,3.97372154213754,0.939915047885124
396,4,0.02,0.98,2.3490326665006647,3.114564803939116,3.9741583403511647,0.9413278979479177
397,4,0.9500000000000001,0.04999999999999993,2.3503842543193194,3.156390051299061,3.9791778094375863,0.9397415111122333
398,4,0.01,0.99,2.352295552522976,3.118353316514555,3.97945231077833,0.9411850753068268
399,4,0.96,0.040000000000000036,2.353793995614027,3.1610207474592915,3.984733146428305,0.9395645726252136
400,4,0.0,1.0,2.355618934998336,3.1222273004213386,3.9848438406610303,0.9410388509516071
401,4,0.97,0.030000000000000027,2.3572608133414157,3.165733500469437,3.990388812120248,0.9393842324240653
402,4,0.98,0.020000000000000018,2.3607700865023817,3.170527944415382,3.9961183576923194,0.9392004905087881
403,4,0.99,0.010000000000000009,2.3643457754370156,3.175403709269288,4.001956809928348,0.9390133468793819
404,4,1.0,0.0,2.3679779212495013,3.1803604210154317,4.007886658460673,0.938822801535847
405,5,0.48,0.52,2.523515012516831,3.349397910898856,4.260755698447481,0.932135996215722
406,5,0.47000000000000003,0.53,2.523548984050723,3.3489815514779093,4.2608044135222345,0.9321528673441145
407,5,0.49,0.51,2.5235639073138785,3.349914169085241,4.26084118339021,0.9321150742180814
408,5,0.46,0.54,2.5236540814952453,3.3486651280854214,4.2609695866748005,0.932165687603259
409,5,0.5,0.5,2.5236904132310554,3.3505302798590995,4.261057016248956,0.9320901013511929
410,5,0.45,0.55,2.523814551537333,3.3484486690528072,4.26122924758221,0.9321744569931557
411,5,0.51,0.49,2.5238864735855446,3.3512461881481546,4.26138217175944,0.9320610776150564
412,5,0.44,0.56,2.5240475933787607,3.348332193767202,4.2616075644593385,0.9321791755138044
413,5,0.52,0.48,2.5241542069923906,3.3520618300103853,4.261819605619127,0.9320280030096719
414,5,0.43,0.5700000000000001,2.5243641509484553,3.3483157126627785,4.262117304744852,0.932179843165205
415,5,0.53,0.47,2.524510598807052,3.352977132662526,4.262405689175031,0.9319908775350395
416,5,0.42,0.5800000000000001,2.524760482863241,3.3483992272160763,4.262757561567323,0.9321764599473576
417,5,0.54,0.45999999999999996,2.524965670755008,3.353992014512446,4.263155782207657,0.931949701191159
418,5,0.41000000000000003,0.59,2.5252236626152205,3.3485827299453397,4.2635075748795295,0.9321690258602624
419,5,0.55,0.44999999999999996,2.52550540561809,3.3551063851953926,4.264040086626297,0.9319044739780307
420,5,0.4,0.6,2.5257566749682185,3.348866204413869,4.264371708237795,0.9321575409039191
421,5,0.56,0.43999999999999995,2.5261263673515235,3.356320145614053,4.265055526784707,0.9318551958956544
422,5,0.39,0.61,2.5263840888866294,3.3492496252373787,4.26538961434047,0.9321420050783279
423,5,0.5700000000000001,0.42999999999999994,2.5268369034947846,3.3576331879823895,4.266210880391418,0.93180186694403
424,5,0.38,0.62,2.527106452195613,3.3497329580953603,4.26656328291226,0.9321224183834887
425,5,0.58,0.42000000000000004,2.5276425395156665,3.359045395873212,4.267522195324745,0.9317444871231577
426,5,0.37,0.63,2.5279171004812593,3.3503161597464297,4.267879184195224,0.9320987808194016
427,5,0.59,0.41000000000000003,2.5285269416623612,3.3605566442694386,4.2689701705340966,0.9316830564330374
428,5,0.36,0.64,2.528813878878023,3.350999178047651,4.269330918685067,0.9320710923860663
429,5,0.6,0.4,2.5294961644630907,3.362166799618977,4.270562882194962,0.9316175748736693
430,5,0.35000000000000003,0.6499999999999999,2.5298087677680114,3.3517819519778143,4.270941945056271,0.9320393530834833
431,5,0.61,0.39,2.530528423809924,3.363875719893195,4.272265909840735,0.931548042445053
432,5,0.34,0.6599999999999999,2.5308967942706424,3.3526644116646365,4.2727023881340696,0.9320035629116521
433,5,0.62,0.38,2.531628207012189,3.3656832546488995,4.2740782645507585,0.9314744591471887
434,5,0.33,0.6699999999999999,2.5320528776842477,3.3536464784158686,4.274575075981142,0.9319637218705731
435,5,0.63,0.37,2.5328116394648172,3.3675892450937743,4.276023518725152,0.9313968249800766
436,5,0.32,0.6799999999999999,2.5332980223485997,3.3547280647542705,4.27659741197735,0.931919829960246
437,5,0.64,0.36,2.5340889246160656,3.3695935241552064,4.278121616234669,0.9313151399437165
438,5,0.31,0.69,2.5346242594953794,3.3559090744564144,4.278744214244805,0.9318718871806709
439,5,0.65,0.35,2.5354637971993754,3.3716959165524334,4.280373979836589,0.9312294040381084
440,5,0.3,0.7,2.536043418544978,3.3571894025952846,4.281040755842001,0.931819893531848
441,5,0.66,0.33999999999999997,2.53691294802781,3.373896238871937,4.2827411925778796,0.9311396172632522
442,5,0.29,0.71,2.5375237396231882,3.358568935586623,4.283437303369257,0.931763849013777
443,5,0.67,0.32999999999999996,2.5384346382991114,3.3761942996460164,4.285217762271104,0.9310457796191481
444,5,0.28,0.72,2.5390910990616304,3.360047551238976,4.28596959900951,0.9317037536264581
445,5,0.68,0.31999999999999995,2.5400102874423593,3.378589899434452,4.287783868924902,0.9309478911057961
446,5,0.27,0.73,2.5407194228386287,3.361625118807393,4.288598170036086,0.9316396073698912
447,5,0.6900000000000001,0.30999999999999994,2.5416676477548394,3.381082830909198,4.290486848273267,0.9308459517231961
448,5,0.26,0.74,2.5424280378907644,3.3633014990507166,4.291357281970731,0.9315714102440762
449,5,0.7000000000000001,0.29999999999999993,2.5433974001084723,3.383672878941995,4.293316386070779,0.9307399614713481
450,5,0.25,0.75,2.5442004523537416,3.365076544292414,4.294222647700787,0.9314991622490134
451,5,0.71,0.29000000000000004,2.5452004582945515,3.386359820694851,4.296268020569759,0.9306299203502522
452,5,0.24,0.76,2.546024535710007,3.366950098484882,4.297169454704666,0.9314228633847025
453,5,0.72,0.28,2.5470530746172524,3.3891434257132755,4.299298234039278,0.9305158283599082
454,5,0.23,0.77,2.547915135497933,3.3689219972771616,4.300225546503507,0.9313425136511437
455,5,0.73,0.27,2.5489548632601275,3.3920234560221973,4.302405997399885,0.9303976855003163
456,5,0.22,0.78,2.5498978799564704,3.3709920680859993,4.303426374304069,0.9312581130483369
457,5,0.74,0.26,2.550932449566287,3.394999666224465,4.30563973977894,0.9302754917714764
458,5,0.21,0.79,2.5519650297968663,3.37316013017018,4.306764061720934,0.9311696615762821
459,5,0.75,0.25,2.552971553154218,3.398071803601843,4.308973465243407,0.9301492471733885
460,5,0.2,0.8,2.5541304898115063,3.375425994708059,4.3102603843019285,0.9310771592349794
461,5,0.76,0.24,2.5550717469246216,3.401239608218413,4.312408047818706,0.9300189517060526
462,5,0.19,0.81,2.5563923403741415,3.3777894648782176,4.3139180105630865,0.9309806060244287
463,5,0.77,0.22999999999999998,2.557239565188671,3.404502813026272,4.3159523491521306,0.9298846053694689
464,5,0.18,0.8200000000000001,2.5587178426778037,3.3802503359431624,4.31767996931759,0.9308800019446299
465,5,0.78,0.21999999999999997,2.559479788723022,3.4078611439734536,4.31961685749918,0.9297462081636371
466,5,0.17,0.83,2.5611119909103555,3.3828083953359886,4.321552862259324,0.9307753469955833
467,5,0.79,0.20999999999999996,2.5618031798788556,3.411314320113952,4.323411794963054,0.9296037600885574
468,5,0.16,0.84,2.563587184347613,3.385463422749924,4.325553812647502,0.9306666411772887
469,5,0.8,0.19999999999999996,2.564208522255818,3.414862053719766,4.327335710446191,0.9294572611442296
470,5,0.15,0.85,2.566143733061461,3.388215190230665,4.329696198577646,0.9305538844897461
471,5,0.81,0.18999999999999995,2.5666925472523445,3.4185040503948563,4.331378721579304,0.9293067113306539
472,5,0.14,0.86,2.5687795378190934,3.391063462271417,4.33397148343693,0.9304370769329555
473,5,0.8200000000000001,0.17999999999999994,2.5692293566318076,3.422240009190925,4.3355066221282765,0.9291521106478302
474,5,0.13,0.87,2.5714572417707897,3.394007995910558,4.338316098420715,0.9303162185069169
475,5,0.8300000000000001,0.16999999999999993,2.57181039681625,3.4260696227249037,4.339708541498898,0.9289934590957586
476,5,0.12,0.88,2.574194694662762,3.397048540831819,4.342758822552811,0.9301913092116304
477,5,0.84,0.16000000000000003,2.5744536408224894,3.4299925772980653,4.344013770998729,0.9288307566744389
478,5,0.11,0.89,2.5770178640923658,3.4001848394669048,4.347335767252075,0.9300623490470958
479,5,0.85,0.15000000000000002,2.577166271000951,3.4340085530166475,4.34843491852123,0.9286640033838713
480,5,0.1,0.9,2.5798999630462,3.4034166271004453,4.3520078500490404,0.9299293380133135
481,5,0.86,0.14,2.579946804188372,3.43811722391389,4.352972197877522,0.9284931992240557
482,5,0.87,0.13,2.5827916473921793,3.44231825807339,4.357618565472573,0.9283183441949922
483,5,0.09,0.91,2.5828574640107145,3.406743631977194,4.356797045755735,0.9297922761102829
484,5,0.88,0.12,2.5857096103721173,3.4466113177536695,4.362380588499049,0.9281394382966807
485,5,0.08,0.92,2.5858891773558996,3.4101655754113693,4.361703378460971,0.9296511633380046
486,5,0.89,0.10999999999999999,2.5886976733181055,3.4509960595138547,4.367265384109284,0.9279564815291211
487,5,0.07,0.9299999999999999,2.5889911032203736,3.413682171898045,4.3667204081209725,0.9295059996964781
488,5,0.9,0.09999999999999998,2.5917490822316123,3.4554721343403743,4.37225245261985,0.9277694738923137
489,5,0.06,0.94,2.592178544941583,3.4172931292264854,4.371881007023702,0.9293567851857037
490,5,0.91,0.08999999999999997,2.594875466223514,3.4600391877745675,4.3773594006813115,0.9275784153862583
491,5,0.05,0.95,2.5954414499253056,3.4209981485953396,4.3771667928797715,0.9292035198056814
492,5,0.92,0.07999999999999996,2.598086176231178,3.4646968600411148,4.382597605804792,0.9273833060109548
493,5,0.04,0.96,2.5987818374427216,3.424796924729572,4.382580218948914,0.9290462035564111
494,5,0.93,0.06999999999999995,2.601381952563864,3.4694447861771813,4.387967780866196,0.9271841457664034
495,5,0.03,0.97,2.602212516363401,3.4286891459990554,4.388136444752263,0.9288848364378928
496,5,0.9400000000000001,0.05999999999999994,2.6047612351182896,3.4742825961621917,4.393469096224426,0.926980934652604
497,5,0.02,0.98,2.605714751937518,3.4326744945387015,4.393806071904311,0.9287194184501265
498,5,0.9500000000000001,0.04999999999999993,2.6082205653293626,3.4792099150481235,4.3990921099974445,0.9267736726695567
499,5,0.01,0.99,2.609287423757345,3.436752646370048,4.399590151387005,0.9285499495931122
500,5,0.96,0.040000000000000036,2.611760686666393,3.4842263630902406,4.404842464306437,0.9265623598172614
501,5,0.0,1.0,2.6129139397466945,3.440923271524189,4.4054595703803034,0.92837642986685
502,5,0.97,0.030000000000000027,2.615378779336545,3.489331555878162,4.410723504560964,0.926346996095718
503,5,0.98,0.020000000000000018,2.619060896036159,3.494525104467185,4.416708618339897,0.9261275815049268
504,5,0.99,0.010000000000000009,2.622804047687653,3.499806615509758,4.42279515506963,0.9259041160448875
505,5,1.0,0.0,2.6266223985043613,3.5051756913870293,4.429013550979899,0.9256765997156003
506,6,0.49,0.51,2.753861989301981,3.628608510694316,4.6382995645302465,0.9203357890946715
507,6,0.48,0.52,2.753879638576062,3.628069082364483,4.638370080654539,0.9203594730704546
508,6,0.5,0.5,2.753964581201961,3.6292623612975827,4.638432657897365,0.9203070766087685
509,6,0.47000000000000003,0.53,2.75400617571249,3.627644127351638,4.6386209512906555,0.9203781285361179
510,6,0.51,0.49,2.7541718769210832,3.630030572344167,4.6387394930902275,0.9202733356127455
511,6,0.46,0.54,2.7542284120904377,3.6273336858886465,4.639028285644566,0.9203917554916611
512,6,0.52,0.48,2.7544698988253415,3.6309130712465776,4.6391819858519145,0.9202345661066027
513,6,0.45,0.55,2.7545453142849237,3.6271377873786563,4.639588383627966,0.9204003539370844
514,6,0.53,0.47,2.754854456219601,3.6319097746941784,4.639761497981924,0.9201907680903398
515,6,0.44,0.56,2.7549533693858694,3.627056450381173,4.640290653594194,0.9204039238723878
516,6,0.54,0.45999999999999996,2.755309418109617,3.6330205886924043,4.640452153149837,0.9201419415639571
517,6,0.43,0.5700000000000001,2.755438366713107,3.6270896826032764,4.641117220291506,0.9204024652975713
518,6,0.55,0.44999999999999996,2.7558414897086934,3.634245408606939,4.641268285517981,0.9200880865274544
519,6,0.42,0.5800000000000001,2.756030194787799,3.627237480895968,4.642112075830813,0.9203959782126349
520,6,0.56,0.43999999999999995,2.756448542218418,3.6355841192127922,4.642207112873726,0.9200292029808318
521,6,0.41000000000000003,0.59,2.7567083193532156,3.6274998312556606,4.64324645472716,0.9203844626175784
522,6,0.5700000000000001,0.42999999999999994,2.757151389828241,3.637036594748232,4.643304899112983,0.9199652909240893
523,6,0.4,0.6,2.757461417208235,3.6278767088308124,4.644509819760663,0.9203679185124021
524,6,0.58,0.42000000000000004,2.7579441340853186,3.638602698973509,4.644543345853754,0.9198963503572268
525,6,0.39,0.61,2.758278882865965,3.6283680779336946,4.64588163917116,0.9203463458971058
526,6,0.59,0.41000000000000003,2.758819085253062,3.6402822852343077,4.645919703211841,0.9198223812802444
527,6,0.38,0.62,2.7591719607064182,3.6289738920572776,4.647373170768441,0.9203197447716897
528,6,0.6,0.4,2.759778659116687,3.642075196529865,4.647443056116863,0.9197433836931421
529,6,0.37,0.63,2.760135152977082,3.6296940938972204,4.648977538503287,0.9202881151361535
530,6,0.61,0.39,2.760833212274911,3.643981265585667,4.649110370074063,0.9196593575959199
531,6,0.36,0.64,2.7611811122633876,3.6305286153789376,4.650708570678657,0.9202514569904975
532,6,0.62,0.38,2.7619721442512173,3.646000314930665,4.6509049486177645,0.9195703029885777
533,6,0.35000000000000003,0.6499999999999999,2.762324057169806,3.631477377689716,4.652596423008451,0.9202097703347215
534,6,0.63,0.37,2.7631954091435387,3.648132156978914,4.65283485805005,0.9194762198711156
535,6,0.34,0.6599999999999999,2.7635602905451,3.63254029131584,4.654627211897062,0.9201630551688257
536,6,0.64,0.36,2.764524251073247,3.650376594115553,4.654940555731461,0.9193771082435336
537,6,0.33,0.6699999999999999,2.764876694019176,3.6337172560846955,4.656784810713225,0.9201113114928098
538,6,0.65,0.35,2.7659467530460686,3.6527334187870357,4.65720305476875,0.9192729681058316
539,6,0.32,0.6799999999999999,2.766287420991311,3.6350081612117915,4.659095152006683,0.9200545393066741
540,6,0.66,0.33999999999999997,2.767451938690901,3.65520241359552,4.659600042657827,0.9191637994580097
541,6,0.31,0.69,2.767785319441426,3.636412885352666,4.66154481163894,0.9199927386104184
542,6,0.67,0.32999999999999996,2.769065790135188,3.6577833513973093,4.662175642035737,0.9190496023000678
543,6,0.3,0.7,2.7693880527605557,3.637931296659599,4.664160929341162,0.9199259094040428
544,6,0.68,0.31999999999999995,2.7707678470054495,3.660475995405252,4.664897062125872,0.9189303766320062
545,6,0.29,0.71,2.7710781887117513,3.6395632528430952,4.666911141139614,0.9198540516875473
546,6,0.6900000000000001,0.30999999999999994,2.772550759991507,3.663280099294994,4.667746246165392,0.9188061224538244
547,6,0.28,0.72,2.7728519556430213,3.641308601238044,4.669793536732195,0.9197771654609318
548,6,0.7000000000000001,0.29999999999999993,2.77442461228383,3.666195407314963,4.67073686130872,0.9186768397655228
549,6,0.27,0.73,2.7747061212076987,3.6431671788745064,4.672807193521236,0.9196952507241964
550,6,0.71,0.29000000000000004,2.776374954000803,3.6692216543999963,4.673844947946242,0.9185425285671013
551,6,0.26,0.74,2.7766441445817898,3.645138812553045,4.675956838500662,0.9196083074773411
552,6,0.72,0.28,2.778383493410826,3.6723585662884672,4.67704666515274,0.9184031888585599
553,6,0.25,0.75,2.7786602745669264,3.6472233189245133,4.679227986310678,0.9195163357203658
554,6,0.73,0.27,2.780496184450531,3.6756058596428227,4.68042189820179,0.9182588206398985
555,6,0.24,0.76,2.7807897502987733,3.6494205045742247,4.682691374685535,0.9194193354532707
556,6,0.74,0.26,2.7827032169904826,3.6789632421733907,4.68394108942142,0.9181094239111172
557,6,0.23,0.77,2.783004677917175,3.6517301661104096,4.686290848584078,0.9193173066760556
558,6,0.75,0.25,2.78499289139658,3.682430412765347,4.687597040490599,0.9179549986722159
559,6,0.22,0.78,2.7853215777312936,3.6541520902568707,4.690041454423363,0.9192102493887205
560,6,0.76,0.24,2.787382843287435,3.686007061608714,4.691415960479557,0.9177955449231947
561,6,0.21,0.79,2.787723160466879,3.6566860539497346,4.6939206988698645,0.9190981635912655
562,6,0.77,0.22999999999999998,2.7898438578834797,3.689692870331266,4.6953466627332565,0.9176310626640536
563,6,0.2,0.8,2.790206036385567,3.6593318244382025,4.697923150299487,0.9189810492836906
564,6,0.78,0.21999999999999997,2.792365355677055,3.6934875121342117,4.699368220541491,0.9174615518947926
565,6,0.19,0.81,2.792778019127438,3.6620891593892004,4.702061423548906,0.9188589064659959
566,6,0.79,0.20999999999999996,2.7949762180819957,3.6973906519305326,4.703533114847818,0.9172870126154116
567,6,0.18,0.8200000000000001,2.795435660504149,3.664957806995804,4.7063344832965655,0.9187317351381811
