iteration,train_l1,train_l2,val_l1,val_l2
43,5.4498414115164024,46.41684279151974,5.660511951089027,50.06834939572814
44,5.387436332729059,45.38350188123457,5.600996459291197,49.02405841834744
45,5.324350473696057,44.35436674529379,5.54011716356519,47.97574451209439
46,5.261493631492803,43.33722967375249,5.480330877698807,46.96216878517762
47,5.204720798210549,42.425433289826,5.426537719935871,46.055016380045
48,5.1443323715660645,41.47153594255705,5.368843466210069,45.104765118766466
49,5.085539687124688,40.55940022801844,5.314650327615637,44.22627224976753
50,5.031252099281005,39.7238970914038,5.263666075777759,43.39883722896743
51,4.977952436528359,38.908781127362616,5.2123509454379455,42.58417543926517
52,4.924621072389058,38.107416654590274,5.161088854354234,41.76203774387802
53,4.8726868137854735,37.3306243577478,5.112459428272152,40.98679571319297
54,4.820962564636517,36.56698832311278,5.063569005671685,40.2296946661549
55,4.772999830739603,35.86705516161669,5.017148425309303,39.51904031661264
56,4.724829055833005,35.17529389554072,4.972101360487994,38.83085589748584
57,4.678374120449165,34.508968969245416,4.928105015009787,38.15729348981636
58,4.633393369461092,33.86672765698799,4.885796970851336,37.519065915831554
59,4.586441371570068,33.20781267312928,4.842647526768061,36.87825930302838
60,4.541868759997541,32.58918460825228,4.8008138556454405,36.24949464648942
61,4.499532888608201,32.006508993665726,4.76162052098919,35.68123107082068
62,4.455945548385325,31.411077471044997,4.72228908114174,35.103668853782736
63,4.4171407359767905,30.885457960267612,4.685824053949721,34.579946323880314
64,4.378399724415586,30.3660544570265,4.650983067727095,34.08407946493427
65,4.339595371076286,29.84867531318541,4.616423247551958,33.59601151251575
66,4.302262551093413,29.357735532865888,4.581905102324795,33.117315986088016
67,4.265106657484675,28.872529537469752,4.547258944288637,32.637190438543406
68,4.2271972105800435,28.37937507463715,4.5125105552526446,32.14930160373378
69,4.191557892570079,27.924932255212717,4.480428510310711,31.715541861971364
70,4.156549262822721,27.480274416596284,4.449273638637382,31.2964983610088
71,4.123427541691341,27.060901235197967,4.418850268148482,30.889540364241707
72,4.092334649595122,26.667375562015067,4.389719602923145,30.497583749502795
73,4.0597740224459775,26.258749117073155,4.360843448018194,30.11712864761386
74,4.028081583764464,25.86303500114214,4.331645030641769,29.729423958416568
75,3.9967932491771565,25.47907546014139,4.303465111344472,29.36216820548236
76,3.967718743105191,25.12361300955896,4.2773431557373005,29.02714840217015
77,3.938668667005473,24.771208269814576,4.252169626301677,28.708068137153784
78,3.9103993528199648,24.431088808099844,4.226685839026646,28.374584122143258
79,3.8825809784338805,24.100814722029394,4.202634429161766,28.07326368224633
80,3.8562946593788907,23.791450406206902,4.177766216220614,27.762933422052292
81,3.829571273557678,23.476877908149373,4.1537918269919665,27.46163015378945
82,3.8039019435537926,23.180039118917346,4.130657078327291,27.177788133370704
83,3.778907038055937,22.890051506273714,4.108040948895814,26.89994455962262
84,3.754210264243208,22.608241174040955,4.087696378755976,26.653268031325947
85,3.7291825729484107,22.31872401028757,4.066411543279021,26.38749402077668
86,3.706025205406715,22.05199859317894,4.046930716928134,26.145304345059678
87,3.6829191863924766,21.79088603656206,4.026050679434059,25.895650636358237
88,3.66050784459982,21.537666922305615,4.005525766480913,25.648986773319884
89,3.6381550434828536,21.287730742508572,3.986221858619348,25.412282421273122
90,3.6169173002701327,21.05320943833811,3.968401271803434,25.203885293869266
91,3.5957520976914585,20.818962339937592,3.9508020425808525,24.99346795013651
92,3.575606351846448,20.60100937227705,3.9333590036428543,24.787051839893337
93,3.555636645801038,20.382127754188335,3.916180262240299,24.582049780316066
94,3.5355431873974554,20.16669827711659,3.898848200226239,24.384578392469866
95,3.5161393795795672,19.957237373977314,3.882309282123122,24.190034907306245
96,3.4984031857026596,19.770354671984308,3.866429085074372,24.01006691844891
97,3.4806313247575216,19.582037186177875,3.851555437652109,23.84255208604164
98,3.4630890019929335,19.39720807266818,3.836444777509027,23.6726671289633
99,3.445877653603796,19.217657874650097,3.8230733934785808,23.52660635101425
100,3.4282028991266627,19.030816782416302,3.8080594718140093,23.35634192692568
101,3.4106187825445793,18.847615086100955,3.792944340901234,23.185005502853016
102,3.393497417283581,18.670952489227368,3.7788720674023706,23.032768731564897
103,3.3765453517116235,18.49775926385719,3.7651790002853236,22.880518991704598
104,3.3607175379830094,18.333147468709384,3.7514317262012233,22.729436435789257
105,3.344549758651809,18.168604206263335,3.7373137728243955,22.57600364777774
106,3.3294251796297605,18.01542819472956,3.725074848334727,22.44252094863622
107,3.313588007227261,17.85702464269795,3.712821864613486,22.309923463856506
108,3.298948712311203,17.71264008372136,3.7006806198619353,22.179593635108503
109,3.284550182606036,17.569590931246733,3.6881154277570545,22.047473628352073
110,3.2695309958451135,17.42162715527679,3.676839284645561,21.926806520927084
111,3.2554107649555917,17.28131345803793,3.6651020960839715,21.80143776899606
112,3.241357379022293,17.144434419763034,3.653963060514737,21.681819507619284
113,3.227704896168454,17.010030478559607,3.6442781451832227,21.575051925554714
114,3.2138548799512323,16.876144507781298,3.6323203444974825,21.451112866125488
115,3.200400698564007,16.746007819449538,3.622082179071686,21.3429841200433
116,3.1875746796285425,16.623876285895157,3.6124771191577856,21.24469387435399
117,3.174818266941269,16.502605037118173,3.6034759735224666,21.14976741501413
118,3.1623945302419094,16.385637756380365,3.594182899370191,21.05178014875432
119,3.1507809221071716,16.27402976089492,3.585610466542645,20.961850008278166
120,3.1393541371343083,16.164024927724697,3.5769281556610255,20.86764484675824
121,3.127190921973512,16.048405474544055,3.567826330358382,20.768203227450723
122,3.115357045563681,15.935457018136029,3.5600749879265323,20.688046596454267
123,3.1050660782350503,15.839475105106235,3.5529985963909145,20.614968693649594
124,3.0940200644803273,15.734540337789491,3.5457130356151505,20.538547591406797
125,3.0838625057763647,15.639244572149346,3.5378396968775303,20.457997598084237
126,3.0728319306647034,15.535572619377964,3.5304185958778445,20.380668377344033
127,3.0625999903041157,15.44268886295996,3.5223826465227224,20.296808842239702
128,3.0527183803248854,15.351432016421478,3.5153192787698426,20.226242280076114
129,3.0429076289498806,15.261635360796122,3.5085824753873642,20.15538897074366
130,3.0332702964275238,15.172998624188798,3.5023733098580925,20.0924545345071
131,3.023059248487375,15.07917743043008,3.495973018324923,20.026815982314748
132,3.0142226538340413,14.99595158783315,3.4897741944346885,19.960994090928114
133,3.0054883167272006,14.916790772873735,3.4842571355245977,19.909568219666472
134,2.9966325853755684,14.835652982023756,3.478606081977452,19.85471288089393
135,2.9877913430340586,14.75617592311641,3.4737760177171424,19.808676520166042
136,2.9799016896692914,14.682641897053163,3.468822142989422,19.76092990825072
137,2.9714915253070924,14.606351392213469,3.4632064140834204,19.70465080309016
138,2.963368696810016,14.531373147497176,3.4575792028086565,19.64549148881957
139,2.9550096885109247,14.455814991077688,3.453378600436467,19.601863813950406
140,2.9471059024226114,14.38330008193063,3.4490217858539256,19.556195544250212
141,2.9397843718962062,14.31783598501099,3.444628436169207,19.511630928578136
142,2.9317448882007273,14.246276453060942,3.4396335006860665,19.463959085376214
143,2.923707132293967,14.174351358157024,3.4349302203638734,19.419560451599253
144,2.916441149319216,14.109940254102042,3.4314330897407808,19.384595998605903
145,2.9089698719598185,14.043483676484641,3.426804953190645,19.338271068091874
146,2.901771789184369,13.978845443927094,3.4233155960709,19.30577530477582
147,2.8949376809251017,13.920499622030428,3.418825984931477,19.263975650057787
148,2.8878311913367303,13.858440958950267,3.4151900550886545,19.23021290366346
149,2.8808053387658252,13.796491824882114,3.411756301207108,19.195584241245065
150,2.874494022564798,13.741068539707308,3.4081707161471546,19.162282370247958
151,2.867604144819121,13.68092629299186,3.4045229528398004,19.129660894621846
152,2.861029590361916,13.624293548552973,3.400634662072011,19.091250808920734
153,2.85465245422839,13.56777277278412,3.3973682893687287,19.05693887933195
154,2.84808798385311,13.509585021135202,3.394070432338868,19.023373405118832
155,2.8419374979543996,13.45632563458585,3.3929519561355286,19.004804036897326
156,2.8360141278480224,13.403820236758397,3.3910202201946524,18.987378370465876
157,2.829612089355038,13.349427096107569,3.388272195512445,18.9609522087002
158,2.8235243950992004,13.296418081324823,3.3854773518109487,18.93521810993342
159,2.8177093720009427,13.246891399649424,3.381264634215618,18.895479420055718
160,2.8116475511892505,13.195024264541509,3.378480536883121,18.869627599603753
161,2.806314669581824,13.149731231548623,3.376163794370899,18.84624821465657
162,2.801012695813987,13.105580755610541,3.373071748260997,18.818097243224074
163,2.7948885779854225,13.051058365524154,3.370380598872737,18.793081579178654
164,2.7898587709040803,13.007382646235895,3.368028014320999,18.77224690855145
165,2.784034898309348,12.957174786331272,3.365708444617675,18.749567303842532
166,2.778799334943579,12.911573638814982,3.362967138715204,18.722119076376234
167,2.7736809590440084,12.869719312139253,3.3590873934278935,18.686985736187633
168,2.7684597522085173,12.825290913762851,3.357028602922277,18.670646708816484
169,2.76337550060917,12.783025179013519,3.354700396655416,18.64948080375055
170,2.758236043543675,12.740674245491862,3.3526761619439225,18.630110441082135
171,2.752797593167286,12.694021994838312,3.3513287066431667,18.617563472037425
172,2.7477031759281876,12.651639184318192,3.3496079237226177,18.602522497791394
173,2.742778451404563,12.61025245525852,3.347514326757448,18.582352438420653
174,2.7378715548672177,12.570124949238341,3.3451487342518935,18.55930245654081
175,2.7334157095250253,12.53283272783519,3.3437323363924185,18.544357107484185
176,2.7283998447871243,12.49100717742829,3.3418227638011633,18.52721580542676
177,2.7230655700552235,12.447169876187617,3.33925544907914,18.503088946674005
178,2.718838946524704,12.412850545821268,3.3375256400689968,18.48626028949343
179,2.7142746787881826,12.375029721083884,3.3369524823167387,18.479269764146565
180,2.7096892921843327,12.337059457896922,3.3356208167172468,18.468223923633232
181,2.7052769920091206,12.300253681859674,3.3337077317324315,18.449549193415702
182,2.7013282599855635,12.267547423183911,3.333110838231348,18.442959560474996
183,2.6962209969159696,12.22423180244544,3.3309664686560683,18.425265076943052
184,2.692145698576399,12.19170573068096,3.3290663496070487,18.40570481461459
185,2.687836833578722,12.155992666485313,3.32749813016355,18.389632841654898
186,2.683636475938885,12.12231877289246,3.3256984347817604,18.372419227522084
187,2.6799708009082073,12.091938834090625,3.323153125134812,18.35079086269417
188,2.6754888808101773,12.053496218529512,3.3217484881727244,18.337146179099893
189,2.671563412928571,12.020424807778042,3.320845365553245,18.323993161575757
190,2.6670377549032973,11.984882655829995,3.3196094654076407,18.311368254707542
191,2.66287993323169,11.950056182152224,3.3184820928628844,18.300240648059216
192,2.6588823979442426,11.915644493488408,3.3181526193014177,18.297822746808837
193,2.65563993838525,11.889100680113355,3.3168100315168774,18.281375023564486
194,2.6515218766422497,11.855773486690225,3.315864845598626,18.274000472952824
195,2.647887084896437,11.825442793810456,3.314518649647195,18.25870807876116
196,2.6440512714496345,11.794055899739213,3.3136827206505335,18.25028637021029
197,2.6405041684298194,11.76380547465906,3.312391799570872,18.24178305800141
198,2.637052136414544,11.735681945506863,3.312178773291123,18.240144337319414
199,2.6335066138238554,11.70673871051189,3.3107577601387876,18.227913410793864
200,2.6297493731347976,11.675650023625671,3.309607261635558,18.21913327242796
201,2.6259949292844946,11.645659129045297,3.308322433010218,18.20614572172279
202,2.622762494021734,11.618819421978547,3.307198726273794,18.197023432443075
203,2.619480800808386,11.590431433191561,3.3075267996448665,18.200368970434383
204,2.6163520094262704,11.563806726738333,3.306613946143103,18.194031881746074
205,2.6129712819986533,11.53772934587844,3.3058598927422227,18.18728774309089
206,2.6099913555291034,11.512703133135537,3.305421545753439,18.1835503605395
207,2.6068219180066197,11.48715945937734,3.3046692749729143,18.17660109124944
208,2.6035233066997376,11.459499756041602,3.303880774992994,18.16994569484493
209,2.6003361671194223,11.433255975677548,3.3029662176411767,18.16069517553213
210,2.5973139155169243,11.409483782523191,3.3017627769656688,18.150248514476274
211,2.5943277643888103,11.384188462538326,3.3012869439888832,18.147482753066594
212,2.5917438121766425,11.362749191715718,3.3014036773581954,18.149168404765085
213,2.5882547668416844,11.33472581415238,3.3003182716675457,18.137147002331847
214,2.585243526113037,11.310107977535708,3.2988781153722213,18.125555073862504
215,2.5815533760901515,11.280088013285084,3.298944343951943,18.125899081685272
216,2.57879199736698,11.257151258187413,3.29812990950367,18.1192126594683
217,2.5757630033251626,11.232201790273082,3.297196667046087,18.108489321740453
218,2.5722073752100942,11.203302145448406,3.295997823229235,18.104066099815572
219,2.5697407033431126,11.184219348651231,3.295316696269857,18.100343919361016
220,2.5668929429578653,11.160549621333276,3.294555937885287,18.092671862691322
221,2.563948530640504,11.136851684280481,3.293625838610699,18.08353263910576
222,2.560536033989173,11.109210431711913,3.2933896571291403,18.08070507583073
223,2.557562703853318,11.08488128674325,3.2927696554177404,18.074772024822423
224,2.554320939104308,11.05841998916974,3.291114427712575,18.063023878048885
225,2.551271952298427,11.033996326915208,3.29053546604021,18.057650950508002
226,2.5483255577715793,11.009785143346662,3.289663391948232,18.04755663011604
227,2.5456656566619955,10.98686315900633,3.288637727248879,18.044522127670554
228,2.5436736535436735,10.97067567737554,3.2883330967589206,18.03946885382029
229,2.540465696503969,10.944734584965905,3.287533631167196,18.03191975396183
230,2.538352550888483,10.926597805375982,3.2870243794480207,18.026065382281523
231,2.5355684157898244,10.90447320471467,3.287028261566497,18.027044256283133
232,2.5332911938095664,10.88650965707483,3.286654081050758,18.023056532094273
233,2.5311713767805957,10.870200952809288,3.2857026116152266,18.013493285675768
234,2.5287441120380145,10.851418217888817,3.2845657848739114,18.011006515882826
235,2.5260253636748273,10.830268071435313,3.284006875885016,18.00734645509803
236,2.523587304748524,10.811320080734495,3.283821763761127,18.012869657014424
237,2.521375830247097,10.794408860393952,3.2829788238211397,18.005134264217197
238,2.5192155512096117,10.77692991093424,3.2825208605184946,17.999532546839042
239,2.5171223604182513,10.760105039888838,3.282085365994688,17.99641238941442
240,2.51451710025355,10.740090273278115,3.2813572959676054,17.989905020937904
241,2.512398142960381,10.722738660409457,3.280396355084541,17.980497382353814
242,2.510663751352279,10.708231037057512,3.280515141741521,17.980721553860835
243,2.5079925045290867,10.686389831760316,3.2802586952948185,17.97782596733664
244,2.5055158514557636,10.665690640905796,3.2795452685012,17.970522334386683
245,2.502476365733996,10.641659309393155,3.279076062716481,17.96545219991122
246,2.5003564478898026,10.624690801334625,3.2783548911475235,17.9589128537327
247,2.4982740891582873,10.608297726428802,3.2773673926539506,17.94902167316534
248,2.4960105680888063,10.58992327058168,3.277260915549412,17.947865907264106
249,2.4929736192813623,10.567233770773937,3.2766228188241495,17.94253243893442
250,2.4905538047236586,10.548764975574587,3.2760468792001887,17.93642950580203
251,2.4879300571105563,10.527331228707403,3.2757874352203222,17.934220117902257
252,2.485882880253269,10.511764528992446,3.2753279670104685,17.930217333861457
253,2.4840290066657706,10.496687528997438,3.275562667707003,17.937005133581845
254,2.481613637226205,10.478797705055234,3.2746622094283153,17.92798811953642
255,2.47940243688424,10.460873337896254,3.273929681540177,17.92130932747375
256,2.477461440795317,10.445572895806876,3.2732012147686036,17.913543714638216
257,2.4750898868143203,10.426352139871176,3.2728046141688147,17.91045818605817
258,2.473208449638321,10.410633403324796,3.2726195953479724,17.90949479508075
259,2.47130721805995,10.396707110080824,3.2721845512890546,17.904903898615686
260,2.469483204649266,10.382989620585075,3.2721183059564938,17.903129669364915
261,2.467667738322256,10.368666624423996,3.2715428993638556,17.898076340766504
262,2.465809214443317,10.353812745687144,3.271043951525778,17.893432766324096
263,2.4641066161974274,10.34164715678742,3.2706269414183313,17.889445155780027
264,2.4627988833022902,10.332086024855025,3.2704410760804694,17.887298653819734
265,2.4609712029922117,10.31677477994732,3.2701873312039176,17.885980788825155
266,2.4589662131441057,10.30102893561868,3.2695048883953057,17.87915650705475
267,2.4575317422131295,10.28990248182818,3.269380883730996,17.878559467199832
268,2.455239797107376,10.272391792052682,3.268775047021382,17.872160981433822
269,2.45319269991239,10.25449072136049,3.268281805477793,17.867926913797866
270,2.4521860778093414,10.246790379131978,3.2678179664368945,17.864322767390984
271,2.4507252881025545,10.235899507733995,3.2673461727757673,17.860082216754243
272,2.4485760872376816,10.218987155870858,3.2671176628188743,17.857633579713042
273,2.447230044271258,10.20836628062293,3.266903803491347,17.854601544367867
274,2.446000388116692,10.199060566300078,3.2664955702452643,17.85141505728002
275,2.444316229908321,10.186008860739802,3.2663806528099477,17.84965753407504
276,2.4427861053151174,10.174483345585045,3.2660513899087977,17.846540590152955
277,2.441472470857722,10.164767409084913,3.2658314490769143,17.843534734466868
278,2.440266939891826,10.155765669262973,3.265507028406687,17.840896576512446
279,2.4388380490514505,10.144331270425464,3.2654623704323313,17.839664552782786
280,2.4375766870608375,10.134597093460819,3.2654301281917655,17.83816984739515
281,2.436328687572149,10.125158881087225,3.265243866879105,17.836361759423802
282,2.4344786616890395,10.110012292576425,3.2650283014422232,17.835390395237525
283,2.433305517630784,10.100701289315209,3.26463663699099,17.831855113549707
284,2.431772006074501,10.089234986287297,3.26429209881085,17.828896874098096
285,2.4301585836502286,10.076811230115682,3.263595869279431,17.82383359284364
286,2.429187649105317,10.069035603291688,3.2635108722878186,17.823994003283794
287,2.42772135765056,10.05778272176633,3.2632843490204477,17.821566299432565
288,2.4268528320236875,10.05136338898607,3.262839937655392,17.817876430033454
289,2.425591275552421,10.041094735396449,3.262536036729961,17.81395032869449
290,2.4235307119839327,10.0248383118267,3.262494993468992,17.813593542715832
291,2.4219616310273673,10.012467036003397,3.262338402922244,17.812021899950572
292,2.420026638539954,9.99692894321963,3.262124954192308,17.808102931583967
293,2.418959653443599,9.988480340723813,3.2618807004875046,17.80414294229089
294,2.417022528153086,9.972735250995248,3.261406527767544,17.800640684592175
295,2.4153482634978385,9.959616356057643,3.26114194717672,17.79814489035023
296,2.414092798817585,9.949608170447558,3.260802318568525,17.795044082127728
297,2.412941579622924,9.94031228360449,3.26083501986284,17.797444601501585
298,2.4112511703465396,9.924981647403019,3.26059467486424,17.79555548665628
299,2.409527414638338,9.91144566340367,3.2606133463420934,17.793526186507485
300,2.4088891763778393,9.906846591124646,3.260373058271683,17.792136154382725
301,2.4074637957618483,9.89625554633178,3.2599793508790693,17.788522912549656
302,2.405396134457947,9.879739204395724,3.259816897519893,17.78602811621749
303,2.4040420254808477,9.86985209976089,3.259625143129292,17.783330891288696
304,2.4030981213203466,9.862292857596382,3.259516610953395,17.782766906195228
305,2.401786372869209,9.85098454482354,3.259561582709646,17.7840930244428
306,2.400419647978679,9.840605899813358,3.2591480398826977,17.780901962274662
307,2.398760046525414,9.827914397622035,3.259172804984481,17.780399624344717
308,2.3975659905588236,9.818865809618034,3.2588932771434567,17.77755657700658
309,2.3965739948368485,9.81132403214984,3.258609100757723,17.77634297006586
310,2.3957259119239,9.804833585703486,3.258545282014039,17.77691078589534
311,2.3943758422272117,9.794740582239282,3.2581549400667886,17.773599164706216
312,2.3936890358580882,9.79001666157263,3.2580769183402367,17.77391414844828
313,2.3921692643868635,9.777421559523802,3.2578542370508714,17.772582719792233
314,2.390889018689255,9.767583989410518,3.2575835805655533,17.770735867040145
315,2.3894700764181582,9.757128180267662,3.257017049305736,17.76633118637114
316,2.3885476554075478,9.750513367637566,3.2571206795112952,17.767448075663797
317,2.387300401562954,9.740894976195303,3.2568774021970586,17.765333325364853
318,2.3861441943691784,9.731506297869661,3.256755072752633,17.763421736422696
319,2.3846473341330885,9.719605349330518,3.256713517191258,17.761303729164748
320,2.383693657895129,9.71214859514027,3.2565043389040773,17.759107797020587
321,2.38270237241777,9.704887094980934,3.2563721755304535,17.757196677915953
322,2.3820127721417674,9.699719821332867,3.2562885554233434,17.756931071889998
323,2.3810744949866964,9.691735182795606,3.256331031853089,17.757137041274582
324,2.3791109081395976,9.675557454573221,3.2562013683443323,17.75522359048822
325,2.377545200580347,9.66310655761842,3.25641544774145,17.757658279823495
326,2.376519885235184,9.655452708339247,3.2563801440642566,17.756952200344305
327,2.375161366803156,9.644997640101746,3.2561801133579054,17.755202181605505
328,2.3743590634154783,9.63894516389736,3.2563570665934862,17.755458366202806
329,2.372744850042417,9.625820007121982,3.256423300465869,17.755004851761186
330,2.371468897182575,9.61524612830068,3.25706561098124,17.764046334574605
331,2.370020165427237,9.603654835089728,3.25665922329055,17.760535271416515
332,2.3681718487800354,9.589837805101334,3.2559443498679257,17.754076242961148
333,2.367112679665497,9.581455977296178,3.2557036479216683,17.753030253771747
334,2.3660845866228666,9.57377849124749,3.255493040295973,17.751099831980408
335,2.3648026014379138,9.563785279787206,3.2552753171316353,17.750154149811113
336,2.3638494095056877,9.556332229745863,3.2549534637898443,17.748175302165237
337,2.3625224127018463,9.546342212868486,3.2547895483090508,17.747783923516472
338,2.3615356091820994,9.53853634576826,3.254676126559787,17.745691477380465
339,2.360216734710078,9.528280700205164,3.254715640136228,17.744915147633353
340,2.359575597809201,9.52296248644651,3.2546844707093565,17.744793229267582
341,2.3578425682643043,9.510001203699952,3.254294365370163,17.741428549694266
342,2.356082423853338,9.495452394882523,3.253877913337486,17.737815795071533
343,2.3543647641207994,9.481553730936628,3.2543039040425223,17.741312978995904
344,2.353523119525771,9.47489162735956,3.2546218720522755,17.74375050099114
345,2.3516719665033006,9.46074404740026,3.254188890673358,17.739452603366004
346,2.350231819698091,9.448711823384203,3.2541711313465647,17.739774918447505
347,2.3495755042690893,9.443749703130875,3.25398270410694,17.739097665478003
348,2.3477713223741827,9.428973575566411,3.2536458432625537,17.735398885447523
349,2.3468248841005073,9.421584656167902,3.253662207970646,17.735772291694335
350,2.3457604756741928,9.413702205974658,3.2535464067312776,17.733878847848814
351,2.3446477204348586,9.404441621459586,3.2533021626990837,17.731046794050396
352,2.342834019261134,9.390390048327754,3.2531497490389123,17.72933315091606
353,2.3415796268662192,9.380342664882336,3.252885389055639,17.72655490109497
354,2.340099690591736,9.36855131916383,3.252994285797446,17.72780603135575
355,2.3393159462939277,9.362278830966169,3.2527824060420802,17.726295308106167
356,2.337707155045498,9.350217830409695,3.25225399185612,17.720459214590853
357,2.337143835490899,9.345932700241034,3.2522754203448496,17.720224493114472
358,2.336020237876234,9.337314453609238,3.2524679234941947,17.721963527061384
359,2.3350262651802547,9.329794644968105,3.2523521269323963,17.72081471456551
360,2.3338056247941306,9.320831175654138,3.252019436341085,17.71787899637366
361,2.332834064728668,9.313840012259284,3.251640209802414,17.715649099637588
362,2.3319317593557294,9.307146318642571,3.2516277141845147,17.715484600736126
363,2.33060172619948,9.296918422368293,3.2513825588954512,17.71349044572052
364,2.328790185693068,9.283685560655657,3.250929951641457,17.710109566899437
365,2.3282302024379855,9.279450673544966,3.2510620973771824,17.711337642626532
366,2.327170093739171,9.271003000086315,3.2510728994305276,17.71196868373816
367,2.325675626724809,9.258717588537467,3.2510095693012624,17.712693991060004
368,2.32454324144317,9.250353847639126,3.250721443451664,17.71063218349335
369,2.3233431177148516,9.240955803685234,3.250522856380571,17.707601667928817
370,2.322778796342739,9.236400807784682,3.2505330353375297,17.707621181719055
371,2.3207698755751816,9.22155679184766,3.2504873182586436,17.70768120856228
372,2.3197489973728582,9.213770556932136,3.250356809255731,17.706233592188717
373,2.318349893037938,9.20283971274511,3.2503552535728386,17.705121893661424
374,2.3168425438332974,9.191436344369974,3.2499457040091775,17.70151567191204
375,2.3155142857091775,9.181937846621317,3.2495853517989,17.698511496244144
376,2.313815724340964,9.168137128775925,3.2497037679288248,17.698843458574945
377,2.3127427605311417,9.160243383807366,3.24939220909015,17.697248741075445
378,2.3114714152501854,9.150274861142742,3.2491828029577876,17.695604757396104
379,2.310173846676678,9.140222116654204,3.249060194376341,17.696091964859924
380,2.308768034581538,9.128898594447884,3.249037542304768,17.695900813040584
381,2.307823911731536,9.1215484705809,3.2492207513383216,17.697491854052025
382,2.3069700420443238,9.115387465333283,3.2493278629045945,17.698791461621024
383,2.305762939610458,9.106641875757292,3.2493618339729524,17.699766977098154
384,2.304486879388974,9.096553224116347,3.2494977430021503,17.70077911475873
385,2.303964509502386,9.092506822877013,3.2494201847869677,17.69986521335382
386,2.3027425394808287,9.083020395030504,3.2494015811806376,17.69859624461214
387,2.301256940742854,9.071682252507598,3.2492649820778556,17.696736700295606
388,2.299707012486861,9.059345573408343,3.2492908818338266,17.69692739621128
389,2.2988303142384536,9.05295990314332,3.2490473908489164,17.694072785862158
390,2.297785295140017,9.045123037885528,3.2487658147217604,17.691210241074472
391,2.296279563818935,9.033955840894855,3.2484893223289246,17.68986353479272
392,2.2953356710594055,9.026517715205195,3.2484307345926267,17.689653328218064
393,2.2941315910975524,9.016458985859835,3.248393803718493,17.68883024099214
394,2.2922015683680295,9.001964811960862,3.248624380429381,17.68987347746424
395,2.291245959372089,8.994559432394134,3.2486686944752377,17.691336775464364
396,2.290067362023464,8.985294105002495,3.2487275858487084,17.69176034528682
397,2.2893200603401525,8.979673796779085,3.248883948596906,17.693022997772694
398,2.2884486141808464,8.973673753400117,3.248649196028757,17.68995579865673
399,2.287006792060483,8.962196503657204,3.2487426381020725,17.690221676832696
