rank,horizon_step,gru_weight,lightgbm_weight,val_mae,val_rmse,val_mape,val_r2
30,1,0.04,0.96,1.178435371771778,1.6219743788272278,2.0146519259748543,0.9840736028479875
31,1,0.34,0.6599999999999999,1.178971671583247,1.6188062185759362,2.0140061907249773,0.9841357593166971
32,1,0.03,0.97,1.1795182673026474,1.6232246203813405,2.0165052090320357,0.9840490407859022
33,1,0.35000000000000003,0.6499999999999999,1.1800786504002416,1.6198476374201083,2.015786529479507,0.9841153410191924
34,1,0.02,0.98,1.18066868326531,1.6245476695933583,2.018469897691517,0.9840230277444754
35,1,0.36,0.64,1.1812549080327668,1.6209623202097514,2.0176778610375243,0.9840934717423462
36,1,0.01,0.99,1.1818707316523052,1.6259433487299504,2.0205268832530727,0.9839955637237068
37,1,0.37,0.63,1.1825058072698231,1.6221501159118858,2.0196992092410886,0.9840701514861583
38,1,0.0,1.0,1.18311739363611,1.6274114709273766,2.022655142373889,0.9839666487235967
39,1,0.38,0.62,1.1838127663059683,1.6234108640436644,2.021817180297808,0.9840453802506289
40,1,0.39,0.61,1.1851741701823437,1.6247443947790494,2.0240233231149714,0.9840191580357578
41,1,0.4,0.6,1.1866081168322917,1.626150529061123,2.02635211651851,0.9839914848415451
42,1,0.41000000000000003,0.59,1.1880978658859935,1.627629078719869,2.0287710189537145,0.9839623606679908
43,1,0.42,0.5800000000000001,1.1896528150805572,1.6291798465952425,2.0312965339817297,0.983931785515095
44,1,0.43,0.5700000000000001,1.1912629464432192,1.6308026266653473,2.0339116945329723,0.9838997593828575
45,1,0.44,0.56,1.1929201986120284,1.6324972041795303,2.0366033756412327,0.9838662822712784
46,1,0.45,0.55,1.1946441629725482,1.6342633557962007,2.0394031855010386,0.9838313541803576
47,1,0.46,0.54,1.196435034511385,1.6361008497251701,2.0423112903646725,0.9837949751100953
48,1,0.47000000000000003,0.53,1.1982891197301317,1.638009445874314,2.045326603294665,0.9837571450604913
49,1,0.48,0.52,1.200204018187886,1.6399888960003421,2.0484414113628837,0.9837178640315458
50,1,0.49,0.51,1.2021757903743198,1.642038943863468,2.0516506822280007,0.9836771320232586
51,1,0.5,0.5,1.2042082065038826,1.6441593253857654,2.0549633005780734,0.9836349490356299
52,1,0.51,0.49,1.2063042603181,1.6463497688129898,2.058383043661569,0.9835913150686595
53,1,0.52,0.48,1.208456901103574,1.6486099948796513,2.0618956934628727,0.9835462301223474
54,1,0.53,0.47,1.2106765921185125,1.6509397169771138,2.065521661622471,0.9834996941966938
55,1,0.54,0.45999999999999996,1.2129579989467143,1.653338641324502,2.069249126460142,0.9834517072916986
56,1,0.55,0.44999999999999996,1.215298985137869,1.6558064671421948,2.0730774769513793,0.9834022694073619
57,1,0.56,0.43999999999999995,1.2176758309694524,1.6583428868276826,2.076966249169095,0.9833513805436834
58,1,0.5700000000000001,0.42999999999999994,1.2200964615453826,1.6609475861335652,2.080927789454716,0.9832990407006633
59,1,0.58,0.42000000000000004,1.2225705121551698,1.6636202443474744,2.084973293900545,0.9832452498783016
60,1,0.59,0.41000000000000003,1.2250829671769166,1.6663605344736996,2.089080634007023,0.9831900080765984
61,1,0.6,0.4,1.2276449258451696,1.6691681234162978,2.0932732642791314,0.9831333152955536
62,1,0.61,0.39,1.2302465768891468,1.6720426721634787,2.0975328340350172,0.9830751715351671
63,1,0.62,0.38,1.2329031956542083,1.674983835973045,2.101883433400498,0.9830155767954389
64,1,0.63,0.37,1.235617622344271,1.677991264558685,2.106332276799241,0.9829545310763693
65,1,0.64,0.36,1.238400693095846,1.6810646022769093,2.1108944428606673,0.982892034377958
66,1,0.65,0.35,1.2412270605646558,1.6842034883144257,2.1155270985208934,0.982828086700205
67,1,0.66,0.33999999999999997,1.2440969466415621,1.6874075568757614,2.1202310298326505,0.9827626880431105
68,1,0.67,0.32999999999999996,1.247020422149331,1.6906764373709304,2.1250298568169743,0.9826958384066744
69,1,0.68,0.31999999999999995,1.2500056193269524,1.6940097546029615,2.1299413428156733,0.9826275377908966
70,1,0.6900000000000001,0.30999999999999994,1.25303079829781,1.6974071289551012,2.1349212206842734,0.9825577861957773
71,1,0.7000000000000001,0.29999999999999993,1.2561120225406013,1.7008681765775095,2.139994844428224,0.9824865836213164
72,1,0.71,0.29000000000000004,1.2592344607005421,1.7043925095732768,2.1451348841293543,0.9824139300675138
73,1,0.72,0.28,1.2623972217318868,1.707979736183592,2.150340373749603,0.9823398255343696
74,1,0.73,0.27,1.2656184636178023,1.7116294609718958,2.1556450781850445,0.9822642700218838
75,1,0.74,0.26,1.268889986537689,1.7153412850068646,2.1610352431159603,0.9821872635300564
76,1,0.75,0.25,1.2722143796579581,1.7191148060440726,2.166515511827771,0.9821088060588874
77,1,0.76,0.24,1.2755910341659413,1.7229496187061841,2.172084011704435,0.9820288976083767
78,1,0.77,0.22999999999999998,1.27901206313547,1.7268453146615397,2.1777316291545548,0.9819475381785245
79,1,0.78,0.21999999999999997,1.2824919069544298,1.730801482800996,2.1834846731285973,0.9818647277693306
80,1,0.79,0.20999999999999996,1.2860239986364275,1.734817709412903,2.189319383202351,0.9817804663807952
81,1,0.8,0.19999999999999996,1.2895929449106922,1.738893578356083,2.1952150277873095,0.9816947540129182
82,1,0.81,0.18999999999999995,1.2932113279379585,1.7430286712307133,2.201191364395914,0.9816075906656995
83,1,0.8200000000000001,0.17999999999999994,1.2968738133679782,1.7472225675469846,2.2072430954748676,0.9815189763391392
84,1,0.8300000000000001,0.16999999999999993,1.3005737330826705,1.7514748448914523,2.213358604347358,0.9814289110332373
85,1,0.84,0.16000000000000003,1.3043245539174975,1.7557850790909706,2.2195583859356867,0.9813373947479938
86,1,0.85,0.15000000000000002,1.308123163222827,1.7601528443741254,2.225840611312589,0.9812444274834087
87,1,0.86,0.14,1.3119629325048887,1.7645777135300817,2.232188487034378,0.9811500092394819
88,1,0.87,0.13,1.3158448856731009,1.7690592580647682,2.2386021872781723,0.9810541400162136
89,1,0.88,0.12,1.3197594547051885,1.7735970483543249,2.2450706614816798,0.9809568198136037
90,1,0.89,0.10999999999999999,1.3237084700051076,1.7781906537957533,2.2515967994488904,0.9808580486316522
91,1,0.9,0.09999999999999998,1.3277026456751104,1.7828396429547027,2.258197647190732,0.9807578264703589
92,1,0.91,0.08999999999999997,1.3317371954418868,1.7875435837103453,2.2648668142496775,0.9806561533297242
93,1,0.92,0.07999999999999996,1.3358069078490282,1.7923020433972858,2.2715944778020227,0.9805530292097479
94,1,0.93,0.06999999999999995,1.339914018376844,1.797114588944466,2.278397414160116,0.9804484541104298
95,1,0.9400000000000001,0.05999999999999994,1.3440507724088369,1.801980787011026,2.285253479512853,0.9803424280317702
96,1,0.9500000000000001,0.04999999999999993,1.3482246417942108,1.8069002041190891,2.292173024665933,0.980234950973769
97,1,0.96,0.040000000000000036,1.352437214031369,1.8118724067834422,2.2991581696636643,0.9801260229364263
98,1,0.97,0.030000000000000027,1.356685014608655,1.816896961638092,2.3062038174499233,0.9800156439197418
99,1,0.98,0.020000000000000018,1.3609772440583654,1.8219734355596753,2.313329938742802,0.9799038139237157
100,1,0.99,0.010000000000000009,1.3653032653482347,1.8271013957877136,2.320511867452178,0.9797905329483481
101,1,1.0,0.0,1.3696690962137632,1.8322804100417014,2.3277637305540266,0.9796758009936388
102,2,0.34,0.6599999999999999,1.6202614238790898,2.2054860152697104,2.755378390746656,0.9705545819757565
103,2,0.35000000000000003,0.6499999999999999,1.620269591729176,2.2056761588886196,2.7551993456572914,0.970549504546424
104,2,0.33,0.6699999999999999,1.620323933434959,2.2053678338896847,2.755685840867263,0.9705577375676558
105,2,0.36,0.64,1.6203326222774563,2.2059382461377863,2.7551144506242813,0.9705425052796582
106,2,0.32,0.6799999999999999,1.620438001710954,2.205321626317735,2.7560779513584257,0.9705589713221221
107,2,0.37,0.63,1.620457839030393,2.206272251378251,2.75514036311326,0.9705335841754593
108,2,0.31,0.69,1.620602696396998,2.2053473970779587,2.75655179469583,0.9705582832391552
109,2,0.38,0.62,1.6206308655213408,2.206678141953254,2.7552461846779406,0.9705227412338273
110,2,0.3,0.7,1.6208108079658783,2.205445143647142,2.757095178845094,0.970555673318755
111,2,0.39,0.61,1.6208688628712027,2.2071558782041842,2.755456043598628,0.970509976454762
112,2,0.29,0.71,1.6210682959895137,2.2056148564559956,2.7577180312145035,0.9705511415609217
113,2,0.4,0.6,1.6211631693560826,2.2077054134899217,2.7557617500056315,0.9704952898382636
114,2,0.28,0.72,1.6213862286036111,2.2058565188938397,2.7584468995127263,0.9705446879656552
115,2,0.41000000000000003,0.59,1.6215094013497706,2.2083266942095627,2.7561589920247083,0.970478681384332
116,2,0.27,0.73,1.6217670417051813,2.2061701073167277,2.7592843453459115,0.9705363125329556
117,2,0.42,0.5800000000000001,1.6219026873000701,2.2090196598284884,2.756635966667091,0.9704601510929673
118,2,0.26,0.74,1.6222032900261076,2.2065555910590064,2.7602139847813434,0.9705260152628228
119,2,0.43,0.5700000000000001,1.6223625964434698,2.209784242907758,2.7572246901498154,0.9704396989641695
120,2,0.25,0.75,1.622697648088632,2.2070129324482957,2.7612373473984078,0.9705137961552568
121,2,0.44,0.56,1.6228830193967632,2.210620369136786,2.7579112557766865,0.9704173249979383
122,2,0.24,0.76,1.623260654741413,2.207542086823872,2.762370661928839,0.9704996552102576
123,2,0.45,0.55,1.6234558284804808,2.2115279573692743,2.758681658450436,0.9703930291942741
124,2,0.23,0.77,1.6238886347790915,2.208143002558433,2.763607354443232,0.9704835924278252
125,2,0.46,0.54,1.6240818311960368,2.212506919662349,2.759540310667229,0.9703668115531767
126,2,0.22,0.78,1.6245725092111836,2.208815621083222,2.764935425864797,0.9704656078079598
127,2,0.47000000000000003,0.53,1.62476981610733,2.2135571613188674,2.7605010097730585,0.9703386720746461
128,2,0.21,0.79,1.6253271260411029,2.2095598769164755,2.7663777390313986,0.9704457013506611
129,2,0.48,0.52,1.6255278622867764,2.2146785809328438,2.761574965434283,0.9703086107586824
130,2,0.2,0.8,1.6261362797986423,2.210375697695178,2.7679047446603926,0.9704238730559293
131,2,0.49,0.51,1.6263476165146693,2.2158710704379425,2.762754403234355,0.9702766276052854
132,2,0.19,0.81,1.6270005986909264,2.211263004210071,2.769518476200127,0.9704001229237642
133,2,0.5,0.5,1.6272256946497767,2.217134515158988,2.7640291972068094,0.9702427226144553
134,2,0.18,0.8200000000000001,1.6279240811371263,2.212221710443883,2.771232750492971,0.9703744509541661
135,2,0.51,0.49,1.6281524296618104,2.21846879386643,2.7653845221909785,0.970206895786192
136,2,0.17,0.83,1.6289071457558593,2.2132517236127422,2.773048262141472,0.9703468571471348
137,2,0.52,0.48,1.6291298677867432,2.2198737788337133,2.7668237965349283,0.9701691471204955
138,2,0.16,0.84,1.6299442376030815,2.2143529442107224,2.7749553704021697,0.9703173415026702
139,2,0.53,0.47,1.6301636470534824,2.2213493358974796,2.76835596543322,0.9701294766173659
140,2,0.15,0.85,1.631032287799691,2.2155252660574702,2.7769477803090825,0.9702859040207725
141,2,0.54,0.45999999999999996,1.6312536443615357,2.222895324520542,2.7699824370788146,0.9700878842768031
142,2,0.14,0.86,1.6321826863211937,2.2167685763488616,2.7790413319664755,0.9702525447014416
143,2,0.55,0.44999999999999996,1.632399103964678,2.224511597857562,2.7717042197942328,0.9700443700988072
144,2,0.13,0.87,1.6333723930864084,2.2180827557106384,2.781196817380901,0.9702172635446776
145,2,0.56,0.43999999999999995,1.6335927103059311,2.226198002823362,2.7735125238581606,0.9699989340833781
146,2,0.12,0.88,1.6346177485990545,2.219467678254956,2.7834436897270987,0.9701800605504804
147,2,0.5700000000000001,0.42999999999999994,1.634850894195685,2.2279543801637987,2.77543085348471,0.9699515762305158
148,2,0.11,0.89,1.6359161071493746,2.22092321163979,2.7857782961389024,0.9701409357188501
149,2,0.58,0.42000000000000004,1.6361582053273767,2.229780564529118,2.777430541566271,0.9699022965402203
150,2,0.1,0.9,1.6372633514012978,2.222449217131127,2.788193255389974,0.9700998890497865
151,2,0.59,0.41000000000000003,1.6375175294078073,2.2316763845497256,2.779514826939485,0.9698510950124917
152,2,0.09,0.91,1.6386680061149947,2.2240455496678853,2.790699820149106,0.9700569205432898
153,2,0.6,0.4,1.6389272530873618,2.233641662914283,2.7816793431516604,0.9697979716473298
154,2,0.08,0.92,1.6401271507804873,2.225712057929484,2.793298041865489,0.9700120301993599
155,2,0.61,0.39,1.6403872725258999,2.2356762164500563,2.7839254664469975,0.9697429264447349
156,2,0.07,0.9299999999999999,1.6416383572743751,2.227448584405996,2.7959839079775595,0.9699652180179968
157,2,0.62,0.38,1.64190686082774,2.2377798562054307,2.7862653148061827,0.9696859594047068
158,2,0.06,0.94,1.643202273510414,2.2292549654708096,2.798759117804076,0.9699164839992006
159,2,0.63,0.37,1.6434956126380154,2.2399523875345135,2.7887208826876386,0.9696270705272454
160,2,0.05,0.95,1.6448115288524268,2.231131031455717,2.801603118263387,0.9698658281429713
161,2,0.64,0.36,1.6451398481120156,2.2421936101837283,2.791271428548155,0.9695662598123509
162,2,0.04,0.96,1.6464766853467943,2.233076606728361,2.8045333553311838,0.9698132504493087
163,2,0.65,0.35,1.6468537687705704,2.244503318380332,2.7939431746261083,0.9695035272600233
164,2,0.03,0.97,1.6481996464113753,2.2350915097719497,2.8075539014539617,0.969758750918213
165,2,0.66,0.33999999999999997,1.6486344487549467,2.2468813009227495,2.7967294243771117,0.9694388728702624
166,2,0.02,0.98,1.6499834202401045,2.237175553267169,2.8106743335884037,0.969702329549684
167,2,0.67,0.32999999999999996,1.650477635787895,2.2493273412726524,2.799620955508598,0.9693722966430685
168,2,0.01,0.99,1.6518245810273056,2.2393285441761956,2.813887656672762,0.969643986343722
169,2,0.68,0.31999999999999995,1.6523842887957563,2.251841217648682,2.8026236738283226,0.9693037985784413
170,2,0.0,1.0,1.6537353929807206,2.2415502838287393,2.8172172834017033,0.9695837213003268
171,2,0.6900000000000001,0.30999999999999994,1.6543455374839946,2.254422703121733,2.8057225790151645,0.9692333786763809
172,2,0.7000000000000001,0.29999999999999993,1.6563657795684905,2.257071565711711,2.8089242324872976,0.9691610369368875
173,2,0.71,0.29000000000000004,1.658435672925551,2.25978756848566,2.81220507133854,0.9690867733599607
174,2,0.72,0.28,1.660557344251099,2.2625704696571898,2.815578280492582,0.9690105879456009
175,2,0.73,0.27,1.6627231000710765,2.265420022687093,2.819030439066434,0.9689324806938079
176,2,0.74,0.26,1.664932347370656,2.2683359763850732,2.8225519980852516,0.9688524516045817
177,2,0.75,0.25,1.6671986200942484,2.2713180750124953,2.8261659895023423,0.9687705006779224
178,2,0.76,0.24,1.6695189859901174,2.2743660583860543,2.8298694760407472,0.9686866279138298
179,2,0.77,0.22999999999999998,1.6719213879729484,2.2774796619822912,2.8337169265098403,0.9686008333123041
180,2,0.78,0.21999999999999997,1.6743854833363718,2.2806586170428567,2.8376764219812864,0.9685131168733452
181,2,0.79,0.20999999999999996,1.6769187737995164,2.2839026506804316,2.8417536624915374,0.9684234785969532
182,2,0.8,0.19999999999999996,1.679500343415967,2.2872114859852326,2.845911461785854,0.9683319184831279
183,2,0.81,0.18999999999999995,1.6821317484797613,2.290584842131995,2.850147818888984,0.9682384365318696
184,2,0.8200000000000001,0.17999999999999994,1.6848137383023511,2.294022434487366,2.854465041050711,0.968143032743178
185,2,0.8300000000000001,0.16999999999999993,1.687546663663529,2.297523974717617,2.8588715897817205,0.9680457071170533
186,2,0.84,0.16000000000000003,1.6903236240678912,2.301089170896586,2.8633543398899826,0.9679464596534954
187,2,0.85,0.15000000000000002,1.6931510898856976,2.3047177276137836,2.867923576962263,0.9678452903525043
188,2,0.86,0.14,1.6960265929515377,2.3084093460825694,2.8725750713190132,0.9677421992140801
189,2,0.87,0.13,1.6989514678642463,2.3121637242483226,2.8773141995893967,0.9676371862382227
190,2,0.88,0.12,1.7019170035893822,2.315980556896538,2.8821217683066824,0.9675302514249321
191,2,0.89,0.10999999999999999,1.704934757626403,2.3198595357607603,2.8870152392557658,0.9674213947742084
192,2,0.9,0.09999999999999998,1.7080033193595294,2.3238003496302917,2.891989324451347,0.9673106162860514
193,2,0.91,0.08999999999999997,1.7111203911019779,2.3278026844576,2.8970501644510342,0.9671979159604613
194,2,0.92,0.07999999999999996,1.7142980834491355,2.3318662234653513,2.9022114207163203,0.9670832937974381
195,2,0.93,0.06999999999999995,1.7175222397674992,2.3359906472530056,2.9074435058695887,0.9669667497969817
196,2,0.9400000000000001,0.05999999999999994,1.7207908686980393,2.3401756339029083,2.912748990675482,0.9668482839590921
197,2,0.9500000000000001,0.04999999999999993,1.724101826863225,2.34442085908581,2.9181293359710434,0.9667278962837693
198,2,0.96,0.040000000000000036,1.7274636894549682,2.3487259961657556,2.9235978055545795,0.9666055867710134
199,2,0.97,0.030000000000000027,1.7308886134487078,2.353090716304283,2.929175098051464,0.9664813554208243
200,2,0.98,0.020000000000000018,1.734356732566327,2.357514688563868,2.934823451487108,0.9663552022332019
201,2,0.99,0.010000000000000009,1.7378687303117917,2.361997580010569,2.9405459594540866,0.9662271272081465
202,2,1.0,0.0,1.74142898739401,2.36653905581581,2.946349068400956,0.9660971303456579
203,3,0.44,0.56,1.9772153714814455,2.6673825879045587,3.3439753656191127,0.9569315351925294
204,3,0.45,0.55,1.977228185074183,2.66776650204697,3.3437000189488844,0.9569191366841853
205,3,0.43,0.5700000000000001,1.9772507526446945,2.6670774973457245,3.3443294270378607,0.956941386820566
206,3,0.46,0.54,1.977309739014804,2.668229205748721,3.343546044111525,0.9569041912955335
207,3,0.42,0.5800000000000001,1.9773473705856301,2.666851257422968,3.3447877159120045,0.9569486915682949
208,3,0.47000000000000003,0.53,1.9774505323306268,2.668770658028898,3.343495373443838,0.9568866990265742
209,3,0.41000000000000003,0.59,1.9775083864993797,2.6667038882050664,3.345353980191575,0.9569534494357163
210,3,0.48,0.52,1.977660520016295,2.6693908109680304,3.3435585759591318,0.9568666598773072
211,3,0.4,0.6,1.9777472833270242,2.666635402768175,3.3460488460673794,0.95695566042283
212,3,0.49,0.51,1.9779527331102051,2.6700896097292586,3.343753435638127,0.9568440738477326
213,3,0.39,0.61,1.9780380277536935,2.666645807190032,3.3468344554946343,0.956955324529636
214,3,0.5,0.5,1.978298441063374,2.6708669925825106,3.344035995970609,0.9568189409378505
215,3,0.38,0.62,1.9784017461870826,2.666735100547257,3.34774071648257,0.9569524417561345
216,3,0.51,0.49,1.9787009593186262,2.671722890931686,3.344418460343638,0.9567912611476606
217,3,0.37,0.63,1.978817967649647,2.666903274915762,3.348730854643936,0.9569470121023254
218,3,0.52,0.48,1.979180620605905,2.672657229344797,3.344931167920483,0.9567610344771632
219,3,0.36,0.64,1.9792949002917979,2.6671503153742693,3.3498249114064924,0.9569390355682087
220,3,0.53,0.47,1.9797265339623182,2.673669925587051,3.3455568313805397,0.9567282609263582
221,3,0.35000000000000003,0.6499999999999999,1.9798225777992295,2.6674762000109262,3.3509997020979956,0.9569285121537843
222,3,0.54,0.45999999999999996,1.9803474680186965,2.674760890656835,3.346306812964032,0.9566929404952456
223,3,0.34,0.6599999999999999,1.980409257118468,2.667880899933019,3.352270845789996,0.9569154418590523
224,3,0.55,0.44999999999999996,1.9810417896264598,2.675930028824566,3.34717812904666,0.9566550731838253
225,3,0.33,0.6699999999999999,1.981072692605085,2.668364379279772,3.353673356153533,0.9568998246840128
226,3,0.32,0.6799999999999999,1.9817849417950715,2.668926595238214,3.355157750721275,0.9568816606286656
227,3,0.56,0.43999999999999995,1.981796009825253,2.677177237674368,3.3481461849806946,0.9566146589920974
228,3,0.31,0.69,1.9825470901799678,2.669567498062109,3.356722967780384,0.9568609496930108
229,3,0.5700000000000001,0.42999999999999994,1.9826205715906682,2.678502408148534,3.349231226707878,0.956571697920062
230,3,0.3,0.7,1.9833657681749628,2.6702870310939146,3.358382837667473,0.9568376918770485
231,3,0.58,0.42000000000000004,1.9835009574230613,2.6799054245947285,3.3504188795694145,0.9565261899677189
232,3,0.29,0.71,1.9842357248246478,2.6710851307897574,3.360129621319591,0.9568118871807785
233,3,0.59,0.41000000000000003,1.9844587169808146,2.6813861648158825,3.351738710676655,0.9564781351350682
234,3,0.28,0.72,1.9851449456749122,2.671961726747398,3.361939525562939,0.9567835356042008
235,3,0.6,0.4,1.9854745826615667,2.682944500122733,3.3531578101754786,0.95642753342211
236,3,0.27,0.73,1.9861162197826205,2.6729167417371524,3.363853091094999,0.9567526371473156
237,3,0.61,0.39,1.986538152331963,2.6845802953889524,3.3546606307473614,0.9563743848288441
238,3,0.26,0.74,1.987138521920816,2.673950091735744,3.36585181552459,0.9567191918101228
239,3,0.62,0.38,1.9876588700542035,2.6862934091088166,3.356263906269566,0.9563186893552705
240,3,0.25,0.75,1.9882153126433897,2.675061685963046,3.3679350605933878,0.9566831995926224
241,3,0.63,0.37,1.9888388184876749,2.6880836934573518,3.3579677480916303,0.9562604470013893
242,3,0.24,0.76,1.9893412779442667,2.6762514269216804,3.370097043037517,0.9566446604948143
243,3,0.64,0.36,1.9900759868525095,2.689950994352906,3.3597690249218,0.9561996577672007
244,3,0.23,0.77,1.9905224859093453,2.677519210439437,3.37235363352142,0.9566035745166986
245,3,0.65,0.35,1.991374156045276,2.6918951515220795,3.3616729472772047,0.9561363216527043
246,3,0.22,0.78,1.9917607519581546,2.6788649257144606,3.374705389825051,0.9565599416582754
247,3,0.66,0.33999999999999997,1.9927368922780986,2.693915998566954,3.363680561748162,0.9560704386579004
248,3,0.21,0.79,1.9930581343784044,2.680288455363168,3.377151672526761,0.9565137619195445
249,3,0.67,0.32999999999999996,1.9941758407805579,2.6960133630345595,3.365815667714183,0.9560020087827888
250,3,0.2,0.8,1.9944114783108093,2.6817896754708475,3.3796900783896535,0.9564650353005061
251,3,0.68,0.31999999999999995,1.9956849496998836,2.698187066488509,3.3680707849653935,0.9559310320273696
252,3,0.19,0.81,1.9958185666230703,2.683368455644884,3.382317466509551,0.9564137618011599
253,3,0.6900000000000001,0.30999999999999994,1.997254613959443,2.7004369245827298,3.3704365373741303,0.9558575083916429
254,3,0.18,0.8200000000000001,1.9972718455462806,2.685024659070564,3.385020218271676,0.9563599414215063
255,3,0.17,0.83,1.9987752915681813,2.6867581425694076,3.3878046031577314,0.9563035741615449
256,3,0.7000000000000001,0.29999999999999993,1.9989035538013433,2.7027627471372355,3.372949703848089,0.9557814378756085
257,3,0.16,0.84,2.0003251315724087,2.688568756659953,3.390669009558157,0.956244660021276
258,3,0.71,0.29000000000000004,2.000628925798785,2.7051643382158543,3.3755867057105453,0.9557028204792665
259,3,0.15,0.85,2.0019214845242286,2.690456345620961,3.3936112784108317,0.9561831990006995
260,3,0.72,0.28,2.002411745694883,2.7076414962058486,3.3783109143132597,0.9556216562026169
261,3,0.14,0.86,2.00358149627872,2.6924207475569575,3.39665707201778,0.9561191910998154
262,3,0.73,0.27,2.004272524867535,2.7101940138993537,3.381164641031817,0.9555379450456597
263,3,0.13,0.87,2.0052936689971284,2.694461794466059,3.3997862038313524,0.9560526363186236
264,3,0.74,0.26,2.0061957689516556,2.712821678576561,3.3841294200550114,0.9554516870083949
265,3,0.12,0.88,2.0070657532508607,2.6965793123100164,3.403011699353178,0.9559835346571242
266,3,0.75,0.25,2.0081710530184775,2.7155242720905726,3.3871898289110303,0.9553628820908224
267,3,0.11,0.89,2.0088979464975463,2.698773121086411,3.406332656749625,0.9559118861153172
268,3,0.76,0.24,2.010213923219054,2.7183015709538436,3.39036414030673,0.9552715302929424
269,3,0.1,0.9,2.0107948733453322,2.701043034902931,3.4097586067919297,0.9558376906932027
270,3,0.77,0.22999999999999998,2.012334278204739,2.7211533464261537,3.3936678810195726,0.9551776316147547
271,3,0.09,0.91,2.0127476601163163,2.7033888620536635,3.4132799219458763,0.9557609483907804
272,3,0.78,0.21999999999999997,2.0145145398804316,2.724079364604011,3.397071891687161,0.9550811860562595
273,3,0.08,0.92,2.01475993707357,2.7058104050973317,3.4168979829371766,0.9556816592080506
274,3,0.79,0.20999999999999996,2.016750175756153,2.7270793865114293,3.4005676940444727,0.9549821936174566
275,3,0.07,0.9299999999999999,2.0168202307412244,2.7083074609374007,3.4205968877406447,0.9555998231450132
276,3,0.06,0.94,2.0189319272434836,2.7108798209039833,3.424379883785483,0.9555154402016682
277,3,0.8,0.19999999999999996,2.0190390248736128,2.7301531681919844,3.4041480053489663,0.9548806542983461
278,3,0.05,0.95,2.021130727424551,2.7135272708374716,3.4283090942172856,0.9554285103780156
279,3,0.81,0.18999999999999995,2.0213685386419407,2.733300460802092,3.407793657838698,0.954776568098928
280,3,0.04,0.96,2.0233991117200416,2.716249591173815,3.43235864359587,0.9553390336740554
281,3,0.8200000000000001,0.17999999999999994,2.0237527622831424,2.7365210107054074,3.4115292488488116,0.9546699350192023
282,3,0.03,0.97,2.025726940457092,2.7190465570313798,3.436503273891086,0.9552470100897875
