iteration,train_l1,train_l2,val_l1,val_l2
1,9.998561907080362,153.1486735964416,10.160947927112879,159.47033643406795
2,9.82599475894767,147.9645634812513,9.989046168021808,154.17908022356374
3,9.6580973269211,142.9933589948883,9.820730243205654,149.07143634634164
4,9.499283852671102,138.36588341844956,9.66104580322193,144.31656980521413
5,9.338926739506508,133.77028494562427,9.500332091858485,139.57975082820084
6,9.182430059455754,129.36813619225228,9.344129307028764,135.0623697614067
7,9.029310211712927,125.12021666674147,9.191050043489602,130.71020391535023
8,8.87872046394861,121.0169350606331,9.040443982699008,126.48046555951197
9,8.73507922744063,117.16708331383838,8.89514455951593,122.4701818837391
10,8.59220058392393,113.40146732048667,8.752689744926757,118.58788960389339
11,8.450873901986924,109.74445786765715,8.611335786600767,114.81229756552754
12,8.315267544693635,106.29146759843266,8.4759872457562,111.25406840343788
13,8.180427903425386,102.90148318243688,8.341000434846123,107.77792651592212
14,8.049427758533088,99.6522217232569,8.20944382620127,104.42418962042467
15,7.92146684733002,96.53355005893404,8.0799311669263,101.19922210395129
16,7.79468072534288,93.50637579551648,7.951494114413448,98.05773100693048
17,7.671038931796142,90.60316463081952,7.827505989419112,95.05580479041286
18,7.551361273571953,87.83096727844902,7.707298225164436,92.1893367038206
19,7.433206395525492,85.1225653919906,7.588818335964509,89.39736200482183
20,7.316744404717049,82.52084256888885,7.471884543186801,86.7195587939282
21,7.205429542842518,80.0405692407796,7.360250017554847,84.16873176542748
22,7.0947573163912905,77.63480585902796,7.250232103642716,81.70239810740635
23,6.987168647708466,75.33271477783332,7.142618932052181,79.33173129394854
24,6.882899971522363,73.12292500123532,7.039263362134222,77.06507770442661
25,6.780117533082982,70.9888256813383,6.938018524023607,74.9098687307968
26,6.680002406045167,68.92455209521533,6.838259347024659,72.77804167456055
27,6.580459671198555,66.9024252228345,6.739401437183243,70.70549390853859
28,6.481744386528792,64.94311530996518,6.640755452581178,68.69029163710151
29,6.388674125609738,63.10674732029597,6.548213744088028,66.79950955359413
30,6.2993874559387635,61.37348771267047,6.459554205444895,65.03075523407837
31,6.209004033826657,59.639207284173736,6.368942279365251,63.231591981533406
32,6.124701858539224,58.042935282666996,6.286185546763618,61.618153032421674
33,6.03906112058753,56.449229382194346,6.200578803995483,59.97466345281412
34,5.955199986836241,54.915533169947544,6.1173843027804855,58.39531858036784
35,5.87193100758332,53.40825282284642,6.034568167427399,56.83433634244012
36,5.792390398725558,51.99195941330297,5.956350956015476,55.37852504843121
37,5.713411175247359,50.60307477046176,5.880150100803713,53.98424165000691
38,5.635133114943788,49.25085961527983,5.801961293287773,52.58680638385057
39,5.560145692163581,47.970994741425876,5.728638661094091,51.28515307210481
40,5.487053778865717,46.736240677326,5.656153883709694,50.007582165437015
41,5.415042263969372,45.54142427268413,5.585491317604068,48.77794876005652
42,5.346295791561991,44.412556228814566,5.518034489873855,47.6219323049228
43,5.278628218919954,43.31677728303933,5.451846058341158,46.50351312008853
44,5.213376913795618,42.27090536521805,5.389162412925591,45.451650363098665
45,5.146700270695284,41.21729503773604,5.324778973377551,44.379890488773036
46,5.082423372638283,40.212993684935974,5.262200436669555,43.355221814737014
47,5.021827153504669,39.2764561868099,5.204654964985247,42.421927717390545
48,4.960442483138774,38.34431470102182,5.146047808484183,41.484970291179025
49,4.899941749306501,37.43681733240735,5.088322781889379,40.57918907022555
50,4.844064310005158,36.605189488213405,5.0342915174623375,39.732044278787676
51,4.7865827807654115,35.76300309200104,4.9780883556497475,38.866788192832864
52,4.731897657696299,34.973881702869186,4.925695377967915,38.06816585542036
53,4.677536548675869,34.1973702682862,4.873570221328411,37.28108409295344
54,4.624801789009159,33.45482645030858,4.823339330316779,36.53137320739318
55,4.573806782856809,32.74006165823274,4.773627586219902,35.799956100194116
56,4.521689869434873,32.01870615265081,4.724205177361585,35.074378678816004
57,4.4734587733726165,31.361341871619906,4.677708717459231,34.41105069892065
58,4.426196625707925,30.722084185392738,4.6327082247290825,33.76373270476431
59,4.379457394743511,30.098864139365613,4.588653849989214,33.142038191065986
60,4.334070048320694,29.49970343764236,4.545251087507351,32.53605960206772
61,4.287336600592732,28.89180830619361,4.499961925903715,31.90476499051066
62,4.243750998484816,28.329203673979706,4.458633889546636,31.33617282915885
63,4.203013487027354,27.806632249981668,4.419608922529352,30.808397803911618
64,4.161669575291708,27.27916664378644,4.380389247532782,30.273395386812034
65,4.12010184720479,26.757854919970967,4.341607983906894,29.755845650596946
66,4.079588234641065,26.257083720585275,4.3028323934889485,29.247522978341173
67,4.039970293612548,25.768316768950193,4.265117157291051,28.746706405362488
68,3.9996487043435103,25.280301980892855,4.226691565522713,28.251009892274716
69,3.962805995359297,24.834405984684004,4.1921385207488315,27.80097200267373
70,3.925711089372683,24.391732590468113,4.158287547817005,27.369940168850416
71,3.8890212796483867,23.958891859803316,4.122527006328771,26.923834955601304
72,3.8554825037703373,23.5673577066223,4.090489294367512,26.521190089708835
73,3.822079654753477,23.18147191666458,4.0589061747048305,26.128251618095234
74,3.7891609734848317,22.801314510247227,4.028753666629049,25.756818908683186
75,3.7567768164082467,22.43122277117417,3.99786991832078,25.387743573060234
76,3.725715248758411,22.076476170248828,3.9699060631183123,25.042461179046366
77,3.695619984884335,21.73913213332421,3.9415236184118485,24.70753761469116
78,3.6647793939035367,21.396726133163817,3.911964217292088,24.362352974020038
79,3.6350462306382134,21.0680555777727,3.8838888321159883,24.035930161093518
80,3.606437926088675,20.75500369332508,3.856611559966222,23.722501124100557
81,3.5786411660231376,20.452557186201552,3.831381131399169,23.428849894443122
82,3.5513105297858782,20.15808452545393,3.8068197723652597,23.148449000202756
83,3.5242513999512997,19.868796750536056,3.782000564412239,22.863053288146396
84,3.4985372551251555,19.59697484822065,3.758466301099138,22.594240234422887
85,3.4729291017072477,19.327740493433627,3.7357448522570498,22.336848935380946
86,3.4476501540276825,19.062554604285538,3.712918169697477,22.085369886046607
87,3.4236414068515613,18.81258596579274,3.6908930116970247,21.83948196080851
88,3.400488902124828,18.572984899183023,3.670349079495465,21.608639173772083
89,3.3765579017040785,18.330221300358314,3.64862945766102,21.372624689391372
90,3.3541826859054815,18.102749306587807,3.6288705842519713,21.15869827238511
91,3.331605288171877,17.873871412725173,3.6095646720048835,20.948299095526185
92,3.30979706081027,17.65593450585242,3.589416772223115,20.734260308084227
93,3.2884608974155625,17.443409848896938,3.5708586076718207,20.536458076111494
94,3.2678952254798364,17.24080119080533,3.5526331892545926,20.347304536040316
95,3.2479856290852718,17.0436400599552,3.534794021596698,20.159600165179413
96,3.2290867188804286,16.85961944733687,3.5172816456030427,19.975426694110958
97,3.210522062694225,16.67854113505181,3.5009775646540615,19.80202918174835
98,3.191778637589632,16.49878960409993,3.4850055371469777,19.63491052069295
99,3.173784191849216,16.327261759545987,3.469618053059432,19.475960523962932
100,3.1549526706605913,16.14846667867689,3.451900093953,19.297822137623058
101,3.137104500849199,15.97954089998065,3.436527262598283,19.139725580202516
102,3.1205118096036317,15.822519932979247,3.4221909187262147,18.99091445509708
103,3.1029901655924435,15.659388464166915,3.4064628890154145,18.83132316613381
104,3.086775332424511,15.50876818118606,3.3924875909293144,18.69152234454904
105,3.0704355245585506,15.357181608215738,3.379033858481805,18.557509008651575
106,3.055061755131304,15.215589078227136,3.365086253940881,18.42040465933234
107,3.0390430279867364,15.070719180945314,3.3515446831702236,18.28953767956652
108,3.0241072032446787,14.936322700817243,3.338472350969808,18.162916188126168
109,3.0093143239977707,14.804149393913802,3.326406400938009,18.048782108274807
110,2.9944537563194666,14.671664300080009,3.3139947960862868,17.926619976416976
111,2.9801577494519362,14.542057271655846,3.3032963677017673,17.823847443476847
112,2.965774001812972,14.41466079640937,3.292161724203001,17.716561211107532
113,2.952200480377802,14.293812470359441,3.2810982814658667,17.61291861497809
114,2.9387889799077422,14.176388318521045,3.2703805238099757,17.512216801146444
115,2.925358947152114,14.059524891193618,3.258260096637784,17.4002624766463
116,2.912615547123376,13.948968748758237,3.247704837675451,17.306378036864587
117,2.9002773467682093,13.843609093898205,3.2378228618342058,17.21706315077123
118,2.888154994629545,13.738377916350698,3.2275266044399724,17.123152897670295
119,2.875880992656512,13.632011877886779,3.217336379258148,17.027871855835084
120,2.864649802838332,13.534996164249396,3.207245552753244,16.935193727043814
121,2.8526053232776847,13.431787727746114,3.1973360559027273,16.84420345628725
122,2.8409013839345296,13.332084328520837,3.18790129556805,16.759907531582382
123,2.8301683121740573,13.2401530684,3.179920504885271,16.688281490010542
124,2.819342489509172,13.150647215305508,3.170838136366237,16.608727940929203
125,2.8088184837153394,13.062857817863549,3.1623164910334762,16.53237743138683
126,2.7979405731312026,12.9724128305826,3.1551199752585166,16.46734690794499
127,2.787588345547368,12.886023939455788,3.1475119282885737,16.399843390698887
128,2.778186497069952,12.80909209798762,3.1388289812146164,16.32511175154362
129,2.7686768962145574,12.730008514759549,3.1317226587747835,16.26201021717639
130,2.7595485600143057,12.65392841567595,3.124611152671364,16.19633626572158
131,2.7498198286716398,12.5729944162242,3.1178225271685167,16.13211410200515
132,2.7408531495774913,12.498802728894729,3.1123226943308286,16.08577530592487
133,2.7322418930449235,12.430139034178415,3.106388612554321,16.032648845936958
134,2.723684605149915,12.35955942785885,3.1014381051792532,15.98874412549767
135,2.7150644627782823,12.288767139668805,3.0957493701522734,15.939328720986762
136,2.707093323568262,12.223146555524979,3.0904780266579714,15.893353081006158
137,2.6988881240256966,12.156582158549954,3.08447002518339,15.838010542145025
138,2.691373474574793,12.094926929165783,3.0794163789349978,15.792969050711635
139,2.6831407311733084,12.028225259326847,3.073936990894802,15.745740491096146
